nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
venecia plaza centro,italia,habitación estándar,1,familia,excepcional,,,10.0,2024-02-11,fantástico
venecia plaza centro,alemania,,1,grupo,fantástico,,,9.0,2024-02-10,fantástico
venecia plaza centro,austria,habitación doble con balcón - plaza del ayuntamiento,7,pareja,fantástico,,,9.0,2024-02-08,fantástico
venecia plaza centro,corea del sur,habitación cuádruple superior,2,familia,fantástico,,,9.0,2024-02-07,fantástico
venecia plaza centro,italia,habitación estándar,3,pareja,excepcional,,,10.0,2024-02-06,fantástico
venecia plaza centro,países bajos,habitación estándar,3,pareja,muy bien,,,8.0,2024-02-05,fantástico
venecia plaza centro,alemania,habitación doble económica con vistas al patio interior,1,persona que viaja sola,muy bien,,,8.0,2024-02-02,fantástico
venecia plaza centro,italia,habitación estándar,3,pareja,excepcional,,,10.0,2024-01-30,fantástico
venecia plaza centro,alemania,habitación doble con balcón - plaza del ayuntamiento,3,pareja,muy bien,,,8.0,2024-01-28,fantástico
venecia plaza centro,italia,habitación doble deluxe - 1 o 2 camas,1,pareja,fantástico,,,9.0,2024-01-25,fantástico
venecia plaza centro,italia,habitación estándar,4,persona que viaja sola,muy bien,,,8.0,2024-01-23,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,1,persona que viaja sola,fantástico,,,9.0,2024-01-22,fantástico
venecia plaza centro,italia,habitación doble económica con vistas al patio interior,2,familia,muy bien,,,8.0,2024-01-19,fantástico
venecia plaza centro,alemania,habitación doble económica con vistas al patio interior,1,persona que viaja sola,muy bien,,,8.0,2024-01-17,fantástico
venecia plaza centro,francia,habitación estándar,1,pareja,muy bien,,,8.0,2024-01-16,fantástico
venecia plaza centro,italia,habitación cuádruple superior,4,familia,muy bien,,,8.0,2024-01-11,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,muy bien,,,8.0,2024-01-09,fantástico
venecia plaza centro,italia,habitación estándar,3,familia,fantástico,,,9.0,2024-01-08,fantástico
venecia plaza centro,irlanda,habitación doble económica con vistas al patio interior,4,familia,excepcional,,,10.0,2024-01-06,fantástico
venecia plaza centro,bélgica,,4,familia,fantástico,,,9.0,2024-01-05,fantástico
venecia plaza centro,hungría,habitación estándar,2,persona que viaja sola,fantástico,,,9.0,2024-01-04,fantástico
venecia plaza centro,rusia,habitación triple superior,2,familia,excepcional,,,10.0,2024-01-03,fantástico
venecia plaza centro,países bajos,habitación doble con balcón - plaza del ayuntamiento,5,pareja,fantástico,,,9.0,2024-01-03,fantástico
venecia plaza centro,italia,habitación doble económica con vistas al patio interior,2,familia,muy bien,,,8.0,2024-01-03,fantástico
venecia plaza centro,brasil,habitación estándar,2,pareja,muy bien,,,8.0,2023-12-31,fantástico
venecia plaza centro,alemania,habitación estándar,2,familia,fantástico,,,9.0,2023-12-25,fantástico
venecia plaza centro,italia,,3,persona que viaja sola,muy bien,,,8.0,2023-12-25,fantástico
venecia plaza centro,austria,habitación estándar,3,familia,fantástico,,,9.0,2023-12-24,fantástico
venecia plaza centro,polonia,habitación estándar,2,familia,excepcional,,,10.0,2023-12-23,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,fantástico,,,9.0,2023-12-20,fantástico
venecia plaza centro,italia,habitación estándar,2,pareja,muy bien,,,8.0,2023-12-13,fantástico
venecia plaza centro,brasil,habitación estándar,1,persona que viaja sola,muy bien,,,8.0,2023-12-10,fantástico
venecia plaza centro,italia,habitación estándar,5,persona que viaja sola,fantástico,,,9.0,2023-11-25,fantástico
venecia plaza centro,italia,habitación cuádruple prémium,2,pareja,fantástico,,,9.0,2023-11-25,fantástico
venecia plaza centro,países bajos,habitación estándar,1,familia,muy bien,,,8.0,2023-11-25,fantástico
venecia plaza centro,italia,habitación estándar,2,grupo,muy bien,,,8.0,2023-11-24,fantástico
venecia plaza centro,italia,habitación estándar,2,pareja,muy bien,,,8.0,2023-11-24,fantástico
venecia plaza centro,países bajos,habitación doble con balcón - plaza del ayuntamiento,4,grupo,fantástico,,,9.0,2023-11-24,fantástico
venecia plaza centro,francia,habitación individual económica sin ventana,1,persona que viaja sola,fantástico,,,9.0,2023-11-22,fantástico
venecia plaza centro,república checa,habitación estándar,1,pareja,fantástico,,,9.0,2023-11-21,fantástico
venecia plaza centro,bélgica,habitación triple económica con vistas al patio interior,1,grupo,muy bien,,,8.0,2023-11-21,fantástico
venecia plaza centro,italia,habitación doble deluxe - 1 o 2 camas,2,pareja,muy bien,,,8.0,2023-11-21,fantástico
venecia plaza centro,países bajos,habitación doble con balcón - plaza del ayuntamiento,3,pareja,muy bien,,,8.0,2023-11-17,fantástico
venecia plaza centro,países bajos,habitación doble con balcón - plaza del ayuntamiento,3,pareja,muy bien,,,8.0,2023-11-17,fantástico
venecia plaza centro,bélgica,habitación estándar,4,pareja,fantástico,,,9.0,2023-11-17,fantástico
venecia plaza centro,italia,habitación doble económica con vistas al patio interior,2,pareja,fantástico,,,9.0,2023-11-16,fantástico
venecia plaza centro,austria,habitación individual económica sin ventana,2,persona que viaja sola,fantástico,,,9.0,2023-11-14,fantástico
venecia plaza centro,italia,,2,pareja,fantástico,,,9.0,2023-11-14,fantástico
venecia plaza centro,alemania,habitación doble con balcón - plaza del ayuntamiento,1,pareja,personal agradable. ubicación superior. gran hotel!!!,,,8.0,2023-11-13,fantástico
venecia plaza centro,italia,habitación estándar,6,familia,muy bien,,,8.0,2023-11-08,fantástico
venecia plaza centro,italia,habitación triple superior,2,familia,fantástico,,,9.0,2023-11-02,fantástico
venecia plaza centro,italia,habitación estándar,3,familia,fantástico,,,9.0,2023-11-02,fantástico
venecia plaza centro,suiza,habitación triple superior,4,persona que viaja sola,fantástico,,,9.0,2023-10-31,fantástico
venecia plaza centro,alemania,,5,pareja,excepcional,,,10.0,2023-10-24,fantástico
venecia plaza centro,italia,habitación cuádruple superior,1,familia,muy bien,,,8.0,2023-10-22,fantástico
venecia plaza centro,suiza,habitación doble económica con vistas al patio interior,2,familia,excepcional,,,10.0,2023-10-21,fantástico
venecia plaza centro,italia,habitación cuádruple económica sin vistas,3,familia,muy bien,,,8.0,2023-10-21,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,2,pareja,fantástico,,,9.0,2023-10-21,fantástico
venecia plaza centro,alemania,habitación estándar,1,familia,muy bien,,,8.0,2023-10-21,fantástico
venecia plaza centro,países bajos,habitación individual económica sin ventana,1,persona que viaja sola,muy bien,,,8.0,2023-10-20,fantástico
venecia plaza centro,países bajos,habitación doble con balcón - plaza del ayuntamiento,3,familia,fantástico,,,9.0,2023-10-19,fantástico
venecia plaza centro,países bajos,habitación estándar,5,pareja,muy bien,,,8.0,2023-10-14,fantástico
venecia plaza centro,italia,habitación estándar,3,pareja,fantástico,,,9.0,2023-10-11,fantástico
venecia plaza centro,suiza,habitación triple superior,2,grupo,fantástico,,,9.0,2023-10-11,fantástico
venecia plaza centro,suiza,habitación cuádruple prémium,1,persona que viaja sola,muy bien,,,8.0,2023-10-11,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,fantástico,,,9.0,2023-10-10,fantástico
venecia plaza centro,países bajos,habitación triple superior,2,grupo,fantástico,,,9.0,2023-10-10,fantástico
venecia plaza centro,italia,habitación estándar,2,pareja,muy bien,,,8.0,2023-10-03,fantástico
venecia plaza centro,italia,habitación doble económica con vistas al patio interior,5,familia,muy bien,,,8.0,2023-10-02,fantástico
venecia plaza centro,países bajos,habitación estándar,1,pareja,fantástico,,,9.0,2023-10-01,fantástico
venecia plaza centro,italia,habitación doble económica con vistas al patio interior,2,grupo,fantástico,,,9.0,2023-10-01,fantástico
venecia plaza centro,italia,habitación doble económica con vistas al patio interior,7,familia,excepcional,,,10.0,2023-09-30,fantástico
venecia plaza centro,suiza,,5,pareja,fantástico,,,9.0,2023-09-28,fantástico
venecia plaza centro,italia,habitación estándar,3,grupo,muy bien,,,8.0,2023-09-24,fantástico
venecia plaza centro,italia,habitación estándar,7,pareja,muy bien,,,8.0,2023-09-23,fantástico
venecia plaza centro,alemania,habitación triple económica con vistas al patio interior,2,familia,muy bien,,,8.0,2023-09-22,fantástico
venecia plaza centro,países bajos,habitación estándar,3,pareja,muy bien,,,8.0,2023-09-15,fantástico
venecia plaza centro,canadá,habitación cuádruple económica sin vistas,1,familia,muy bien,,,8.0,2023-09-14,fantástico
venecia plaza centro,países bajos,habitación doble con balcón - plaza del ayuntamiento,3,pareja,fantástico,,,9.0,2023-09-14,fantástico
venecia plaza centro,alemania,habitación estándar,1,familia,muy bien,,,8.0,2023-09-08,fantástico
venecia plaza centro,italia,habitación estándar,4,pareja,muy bien,,,8.0,2023-09-08,fantástico
venecia plaza centro,países bajos,habitación estándar,3,grupo,muy bien,,,8.0,2023-09-07,fantástico
venecia plaza centro,italia,habitación cuádruple económica sin vistas,4,familia,muy bien,,,8.0,2023-09-06,fantástico
venecia plaza centro,japón,,1,persona que viaja sola,muy bien,,,8.0,2023-09-05,fantástico
venecia plaza centro,países bajos,habitación triple superior,3,grupo,fantástico,,,9.0,2023-09-04,fantástico
venecia plaza centro,brasil,habitación estándar,2,familia,excepcional,,,10.0,2023-09-02,fantástico
venecia plaza centro,italia,habitación triple superior,3,grupo,fantástico,,,9.0,2023-08-29,fantástico
venecia plaza centro,países bajos,habitación doble económica con vistas al patio interior,1,grupo,muy bien,,,8.0,2023-08-29,fantástico
venecia plaza centro,alemania,habitación doble con balcón - plaza del ayuntamiento,3,pareja,excepcional,,,10.0,2023-08-29,fantástico
venecia plaza centro,países bajos,habitación cuádruple económica sin vistas,4,grupo,fantástico,,,9.0,2023-08-28,fantástico
venecia plaza centro,italia,habitación estándar,4,pareja,muy bien,,,8.0,2023-08-27,fantástico
venecia plaza centro,italia,habitación estándar,2,pareja,fantástico,,,9.0,2023-08-27,fantástico
venecia plaza centro,italia,habitación cuádruple económica sin vistas,1,familia,muy bien,,,8.0,2023-08-26,fantástico
venecia plaza centro,italia,habitación cuádruple prémium,1,grupo,fantástico,,,9.0,2023-08-24,fantástico
venecia plaza centro,italia,,9,pareja,muy bien,,,8.0,2023-08-23,fantástico
venecia plaza centro,italia,habitación estándar,4,grupo,muy bien,,,8.0,2023-08-22,fantástico
venecia plaza centro,portugal,habitación estándar,3,familia,muy bien,,,8.0,2023-08-21,fantástico
venecia plaza centro,italia,habitación doble con balcón - plaza del ayuntamiento,4,pareja,fantástico,,,9.0,2023-08-21,fantástico
venecia plaza centro,italia,habitación triple económica con vistas al patio interior,1,familia,fantástico,,,9.0,2023-08-21,fantástico
venecia plaza centro,bulgaria,habitación estándar,1,grupo,fantástico,,,9.0,2023-08-20,fantástico
venecia plaza centro,eslovenia,habitación doble con balcón - plaza del ayuntamiento,4,pareja,fantástico,,,9.0,2023-08-17,fantástico
venecia plaza centro,eslovenia,habitación estándar,3,pareja,fantástico,,,9.0,2023-08-17,fantástico
venecia plaza centro,francia,habitación cuádruple económica sin vistas,1,familia,muy bien,,,8.0,2023-08-13,fantástico
venecia plaza centro,portugal,habitación estándar,5,familia,muy bien,,,8.0,2023-08-12,fantástico
venecia plaza centro,francia,habitación doble económica con vistas al patio interior,1,familia,fantástico,,,9.0,2023-08-11,fantástico
venecia plaza centro,francia,habitación cuádruple económica sin vistas,3,familia,muy bien,,,8.0,2023-08-09,fantástico
venecia plaza centro,rumanía,habitación estándar,1,pareja,muy bien,,,8.0,2023-08-08,fantástico
venecia plaza centro,países bajos,,3,pareja,fantástico,,,9.0,2023-08-06,fantástico
venecia plaza centro,bélgica,,3,grupo,fantástico,,,9.0,2023-08-02,fantástico
venecia plaza centro,países bajos,habitación cuádruple económica sin vistas,1,familia,muy bien,,,8.0,2023-07-28,fantástico
venecia plaza centro,italia,habitación estándar,2,pareja,fantástico,,,9.0,2023-07-26,fantástico
venecia plaza centro,países bajos,habitación doble económica con vistas al patio interior,3,pareja,fantástico,,,9.0,2023-07-26,fantástico
venecia plaza centro,países bajos,habitación estándar,2,grupo,muy bien,,,8.0,2023-07-25,fantástico
venecia plaza centro,italia,habitación estándar,2,grupo,excepcional,,,10.0,2023-07-22,fantástico
venecia plaza centro,bélgica,habitación estándar,4,pareja,muy bien,,,8.0,2023-07-21,fantástico
venecia plaza centro,italia,,3,familia,muy bien,,,8.0,2023-07-20,fantástico
venecia plaza centro,países bajos,,2,pareja,muy bien,,,8.0,2023-07-19,fantástico
venecia plaza centro,países bajos,habitación doble con balcón - plaza del ayuntamiento,1,pareja,muy bien,,,8.0,2023-07-19,fantástico
venecia plaza centro,italia,habitación doble económica con vistas al patio interior,3,pareja,muy bien,,,8.0,2023-07-16,fantástico
venecia plaza centro,suiza,,6,familia,fantástico,,,9.0,2023-07-15,fantástico
venecia plaza centro,italia,habitación estándar,3,grupo,bueno,,,8.0,2023-07-14,fantástico
venecia plaza centro,italia,,3,grupo,fantástico,,,9.0,2023-07-12,fantástico
venecia plaza centro,bélgica,habitación triple superior,1,familia,muy bien,,,8.0,2023-07-10,fantástico
venecia plaza centro,países bajos,habitación doble económica con vistas al patio interior,4,familia,fantástico,,,9.0,2023-07-09,fantástico
venecia plaza centro,alemania,habitación doble con balcón - plaza del ayuntamiento,1,pareja,muy bien,,,8.0,2023-07-06,fantástico
venecia plaza centro,francia,habitación doble económica con vistas al patio interior,1,pareja,fantástico,,,9.0,2023-07-05,fantástico
venecia plaza centro,china,,2,familia,fantástico,,,9.0,2023-07-03,fantástico
venecia plaza centro,alemania,habitación estándar,1,persona que viaja sola,fantástico,,,9.0,2023-07-02,fantástico
venecia plaza centro,italia,habitación estándar,3,familia,fantástico,,,9.0,2023-07-02,fantástico
venecia plaza centro,bélgica,habitación doble con balcón - plaza del ayuntamiento,3,pareja,fantástico,,,9.0,2023-07-02,fantástico
venecia plaza centro,alemania,habitación doble económica con vistas al patio interior,2,familia,muy bien,,,8.0,2023-06-30,fantástico
venecia plaza centro,países bajos,habitación doble económica con vistas al patio interior,3,grupo,muy bien,,,8.0,2023-06-29,fantástico
venecia plaza centro,italia,habitación triple superior,3,familia,fantástico,,,9.0,2023-06-25,fantástico
venecia plaza centro,francia,habitación doble económica con vistas al patio interior,1,pareja,fantástico,,,9.0,2023-06-22,fantástico
venecia plaza centro,austria,habitación estándar,6,pareja,fantástico,,,9.0,2023-06-22,fantástico
venecia plaza centro,italia,habitación triple superior,3,familia,fantástico,,,9.0,2023-06-19,fantástico
venecia plaza centro,alemania,habitación doble económica con vistas al patio interior,1,familia,fantástico,,,9.0,2023-06-11,fantástico
venecia plaza centro,países bajos,habitación doble con balcón - plaza del ayuntamiento,4,familia,fantástico,,,9.0,2023-06-09,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,persona que viaja sola,fantástico,,,9.0,2023-06-06,fantástico
venecia plaza centro,italia,habitación estándar,1,grupo,muy bien,,,8.0,2023-06-02,fantástico
venecia plaza centro,francia,habitación triple superior,1,familia,fantástico,,,9.0,2023-06-01,fantástico
venecia plaza centro,países bajos,habitación doble con balcón - plaza del ayuntamiento,3,familia,muy bien,,,8.0,2023-05-30,fantástico
venecia plaza centro,países bajos,,4,familia,muy bien,,,8.0,2023-05-26,fantástico
venecia plaza centro,alemania,habitación doble con balcón - plaza del ayuntamiento,4,persona que viaja sola,fantástico,,,9.0,2023-05-26,fantástico
venecia plaza centro,colombia,habitación doble económica con vistas al patio interior,1,grupo,excepcional,,,10.0,2023-05-25,fantástico
venecia plaza centro,suiza,habitación cuádruple superior,3,familia,muy bien,,,8.0,2023-05-23,fantástico
venecia plaza centro,países bajos,habitación estándar,4,familia,fantástico,,,9.0,2023-05-20,fantástico
venecia plaza centro,noruega,habitación triple superior,4,grupo,fantástico,,,9.0,2023-05-19,fantástico
venecia plaza centro,países bajos,habitación doble económica con vistas al patio interior,2,persona que viaja sola,muy bien,,,8.0,2023-05-17,fantástico
venecia plaza centro,italia,habitación cuádruple superior,2,grupo,muy bien,,,8.0,2023-05-17,fantástico
venecia plaza centro,alemania,habitación estándar,3,familia,fantástico,,,9.0,2023-05-15,fantástico
venecia plaza centro,italia,habitación doble con balcón - plaza del ayuntamiento,3,pareja,muy bien,,,8.0,2023-05-15,fantástico
venecia plaza centro,países bajos,habitación estándar,3,familia,muy bien,,,8.0,2023-05-11,fantástico
venecia plaza centro,países bajos,habitación doble económica con vistas al patio interior,4,pareja,muy bien,,,8.0,2023-05-09,fantástico
venecia plaza centro,italia,habitación estándar,3,grupo,fantástico,,,9.0,2023-05-07,fantástico
venecia plaza centro,brasil,habitación doble económica con vistas al patio interior,2,pareja,muy bien,,,8.0,2023-05-04,fantástico
venecia plaza centro,italia,habitación triple superior,1,familia,muy bien,,,8.0,2023-05-02,fantástico
venecia plaza centro,italia,habitación estándar,3,grupo,muy bien,,,8.0,2023-05-01,fantástico
venecia plaza centro,países bajos,habitación doble con balcón - plaza del ayuntamiento,1,pareja,muy bien,,,8.0,2023-05-01,fantástico
venecia plaza centro,países bajos,habitación doble económica con vistas al patio interior,3,familia,fantástico,,,9.0,2023-04-29,fantástico
venecia plaza centro,japón,habitación doble económica con vistas al patio interior,1,pareja,muy bien,,,8.0,2023-04-27,fantástico
venecia plaza centro,países bajos,habitación doble con balcón - plaza del ayuntamiento,3,pareja,muy bien,,,8.0,2023-04-23,fantástico
venecia plaza centro,países bajos,,3,pareja,muy bien,,,8.0,2023-04-22,fantástico
venecia plaza centro,países bajos,habitación doble con balcón - plaza del ayuntamiento,3,pareja,muy bien,,,8.0,2023-04-20,fantástico
venecia plaza centro,países bajos,habitación doble con balcón - plaza del ayuntamiento,1,familia,fantástico,,,9.0,2023-04-19,fantástico
venecia plaza centro,francia,habitación doble con balcón - plaza del ayuntamiento,2,pareja,muy bien,,,8.0,2023-04-19,fantástico
venecia plaza centro,países bajos,,3,familia,muy bien,,,8.0,2023-04-18,fantástico
venecia plaza centro,italia,,2,grupo,muy bien,,,8.0,2023-04-17,fantástico
venecia plaza centro,suiza,habitación estándar,1,pareja,fantástico,,,9.0,2026-03-05,fantástico
venecia plaza centro,italia,,3,pareja,muy bien,,,8.0,2026-01-26,fantástico
venecia plaza centro,bélgica,habitación doble estándar con vistas a la plaza del ayuntamiento,6,pareja,muy bien,,,8.0,2025-09-13,fantástico
venecia plaza centro,italia,habitación estándar,2,pareja,muy bien,,,8.0,2025-04-11,fantástico
venecia plaza centro,alemania,habitación doble estándar con vistas a la plaza del ayuntamiento,2,grupo,excepcional,,,10.0,2025-04-07,fantástico
venecia plaza centro,armenia,habitación estándar,4,grupo,muy bien,,,8.0,2024-11-24,fantástico
venecia plaza centro,suiza,habitación estándar,1,familia,muy bien,,,8.0,2024-10-25,fantástico
venecia plaza centro,italia,habitación doble económica con vistas al patio interior,1,pareja,muy bien,,,8.0,2024-08-08,fantástico
venecia plaza centro,grecia,habitación estándar,3,grupo,muy bien,,,8.0,2024-01-09,fantástico
venecia plaza centro,brasil,habitación doble económica con vistas al patio interior,3,familia,fantástico,,,9.0,2023-06-06,fantástico
venecia plaza centro,bélgica,habitación estándar,4,familia,fantástico,,,9.0,2026-03-27,fantástico
venecia plaza centro,italia,habitación doble estándar con vistas a la plaza del ayuntamiento,1,pareja,fantástico,,,9.0,2026-03-02,fantástico
venecia plaza centro,italia,habitación cuádruple superior,2,familia,muy bien,,,8.0,2026-02-06,fantástico
venecia plaza centro,italia,,4,grupo,fantástico,,,9.0,2025-09-29,fantástico
venecia plaza centro,italia,habitación estándar,2,familia,excepcional,,,10.0,2025-09-12,fantástico
venecia plaza centro,japón,habitación cuádruple superior,3,familia,excepcional,,,10.0,2025-09-02,fantástico
venecia plaza centro,italia,habitación cuádruple superior,4,grupo,excepcional,,,10.0,2025-08-10,fantástico
venecia plaza centro,italia,,2,familia,fantástico,,,9.0,2025-06-15,fantástico
venecia plaza centro,italia,,1,persona que viaja sola,fantástico,,,9.0,2025-05-05,fantástico
venecia plaza centro,italia,,3,pareja,excepcional,,,10.0,2025-04-27,fantástico
venecia plaza centro,italia,,3,familia,"maravilloso hotel en la plaza del ayuntamiento, a un paso de las otras plazas importantes de la ciudad",,,9.0,2025-04-25,fantástico
venecia plaza centro,italia,habitación cuádruple superior,1,grupo,fantástico,,,9.0,2025-04-22,fantástico
venecia plaza centro,países bajos,habitación doble deluxe - 1 o 2 camas,4,persona que viaja sola,muy bien,,,8.0,2025-03-28,fantástico
venecia plaza centro,italia,,2,familia,excepcional,,,10.0,2025-03-24,fantástico
venecia plaza centro,bulgaria,habitación estándar,2,pareja,excepcional,,,10.0,2025-03-04,fantástico
venecia plaza centro,italia,habitación estándar,2,grupo,muy bien,,,8.0,2025-02-24,fantástico
venecia plaza centro,turquía,,2,pareja,muy bien,,,8.0,2025-01-13,fantástico
venecia plaza centro,italia,habitación triple económica con vistas al patio interior,3,familia,fantástico,,,9.0,2025-01-07,fantástico
venecia plaza centro,suiza,,1,persona que viaja sola,fantástico,,,9.0,2024-12-17,fantástico
venecia plaza centro,bulgaria,habitación estándar,1,grupo,fantástico,,,9.0,2024-11-09,fantástico
venecia plaza centro,italia,habitación estándar,1,pareja,excepcional,,,10.0,2024-06-30,fantástico
venecia plaza centro,italia,,3,pareja,muy bien,,,8.0,2023-12-29,fantástico
venecia plaza centro,países bajos,habitación estándar,2,familia,excepcional,,,10.0,2023-12-20,fantástico
venecia plaza centro,bulgaria,habitación estándar,1,pareja,fantástico,,,9.0,2023-11-10,fantástico
venecia plaza centro,italia,habitación estándar,2,familia,fantástico,,,9.0,2023-08-17,fantástico
venecia plaza centro,méxico,habitación doble con balcón - plaza del ayuntamiento,2,pareja,fantástico,,,9.0,2023-05-28,fantástico
venecia plaza centro,alemania,habitación doble estándar con vistas a la plaza del ayuntamiento,2,pareja,BIEN,,,7.0,2026-04-12,fantástico
venecia plaza centro,israel,habitación doble estándar con vistas a la plaza del ayuntamiento,3,persona que viaja sola,BIEN,,,7.0,2026-02-27,fantástico
venecia plaza centro,italia,,2,pareja,BIEN,,,7.0,2026-02-11,fantástico
venecia plaza centro,austria,habitación doble estándar con vistas a la plaza del ayuntamiento,3,pareja,agradable,,,6.0,2025-11-18,fantástico
venecia plaza centro,italia,habitación estándar,2,familia,BIEN,,,7.0,2025-11-10,fantástico
venecia plaza centro,méxico,habitación doble estándar con vistas a la plaza del ayuntamiento,3,pareja,BIEN,,,7.0,2025-10-10,fantástico
venecia plaza centro,francia,,2,familia,BIEN,,,7.0,2025-08-25,fantástico
venecia plaza centro,italia,,2,pareja,BIEN,,,7.0,2025-07-01,fantástico
venecia plaza centro,bélgica,habitación doble estándar con vistas a la plaza del ayuntamiento,3,familia,BIEN,,,7.0,2025-05-16,fantástico
venecia plaza centro,suiza,,3,pareja,BIEN,,,7.0,2025-04-25,fantástico
venecia plaza centro,alemania,habitación cuádruple superior,4,grupo,agradable,,,6.0,2025-03-14,fantástico
venecia plaza centro,ucrania,,1,pareja,BIEN,,,7.0,2025-01-01,fantástico
venecia plaza centro,portugal,,1,pareja,BIEN,,,7.0,2024-11-29,fantástico
venecia plaza centro,bélgica,habitación estándar,3,pareja,BIEN,,,7.0,2024-11-02,fantástico
venecia plaza centro,alemania,habitación doble con balcón - plaza del ayuntamiento,4,grupo,BIEN,,,7.0,2024-09-23,fantástico
venecia plaza centro,países bajos,habitación doble económica con vistas al patio interior,1,familia,BIEN,,,7.0,2024-09-17,fantástico
venecia plaza centro,francia,habitación doble con balcón - plaza del ayuntamiento,1,pareja,BIEN,,,7.0,2024-07-26,fantástico
venecia plaza centro,turquía,habitación estándar,1,pareja,agradable,,,6.0,2024-07-20,fantástico
venecia plaza centro,italia,habitación doble con balcón - plaza del ayuntamiento,1,pareja,BIEN,,,7.0,2024-06-04,fantástico
venecia plaza centro,italia,habitación doble con balcón - plaza del ayuntamiento,3,familia,decepcionante,,,4.0,2024-05-31,fantástico
venecia plaza centro,países bajos,habitación estándar,3,pareja,BIEN,,,7.0,2024-04-28,fantástico
venecia plaza centro,suecia,habitación cuádruple prémium,3,familia,BIEN,,,7.0,2024-04-16,fantástico
venecia plaza centro,turquía,habitación estándar,3,pareja,BIEN,,,7.0,2024-02-15,fantástico
venecia plaza centro,francia,habitación doble deluxe - 1 o 2 camas,2,pareja,BIEN,,,7.0,2024-02-15,fantástico
venecia plaza centro,francia,habitación doble con balcón - plaza del ayuntamiento,1,familia,BIEN,,,7.0,2024-01-07,fantástico
venecia plaza centro,alemania,habitación doble económica con vistas al patio interior,2,grupo,BIEN,,,7.0,2023-09-28,fantástico
venecia plaza centro,taiwán,habitación cuádruple económica sin vistas,1,grupo,BIEN,,,7.0,2023-09-19,fantástico
venecia plaza centro,italia,habitación estándar,4,pareja,BIEN,,,7.0,2023-09-18,fantástico
venecia plaza centro,italia,habitación estándar,1,pareja,"Estructura ubicada en la plaza central, cerca de la estación y del resto de atracciones, fácilmente accesible con",,,7.0,2023-08-28,fantástico
venecia plaza centro,hungría,habitación estándar,5,familia,BIEN,,,7.0,2023-08-06,fantástico
venecia plaza centro,italia,habitación estándar,3,pareja,BIEN,,,7.0,2023-07-21,fantástico
venecia plaza centro,italia,habitación doble económica con vistas al patio interior,1,pareja,agradable,,,6.0,2023-06-26,fantástico
venecia plaza centro,canadá,habitación doble con balcón - plaza del ayuntamiento,1,pareja,BIEN,,,7.0,2023-04-22,fantástico
venecia plaza centro,brasil,,5,pareja,BIEN,,,7.0,2026-04-06,fantástico
venecia plaza centro,suiza,,2,pareja,BIEN,,,7.0,2026-04-04,fantástico
venecia plaza centro,países bajos,habitación estándar,1,pareja,BIEN,,,7.0,2026-03-10,fantástico
venecia plaza centro,turquía,,2,pareja,BIEN,,,7.0,2026-03-08,fantástico
venecia plaza centro,italia,,2,persona que viaja sola,BIEN,,,7.0,2026-02-27,fantástico
venecia plaza centro,países bajos,habitación estándar,3,pareja,BIEN,,,7.0,2026-02-10,fantástico
venecia plaza centro,italia,habitación cuádruple estándar,3,familia,BIEN,,,7.0,2026-01-11,fantástico
venecia plaza centro,francia,habitación doble estándar con vistas a la plaza del ayuntamiento,2,pareja,agradable,,,6.0,2026-01-07,fantástico
venecia plaza centro,italia,,3,familia,BIEN,,,7.0,2026-01-05,fantástico
venecia plaza centro,italia,habitación cuádruple económica sin vistas,3,familia,BIEN,,,7.0,2025-12-24,fantástico
venecia plaza centro,países bajos,habitación doble estándar con vistas a la plaza del ayuntamiento,1,pareja,BIEN,,,7.0,2025-11-27,fantástico
venecia plaza centro,austria,habitación triple económica con vistas al patio interior,1,pareja,BIEN,,,7.0,2025-10-21,fantástico
venecia plaza centro,bélgica,,7,pareja,BIEN,,,7.0,2025-10-14,fantástico
venecia plaza centro,italia,,7,familia,BIEN,,,7.0,2025-09-29,fantástico
venecia plaza centro,alemania,,3,grupo,agradable,,,6.0,2025-08-30,fantástico
venecia plaza centro,bélgica,habitación cuádruple económica sin vistas,2,familia,BIEN,,,7.0,2025-08-24,fantástico
venecia plaza centro,turquía,,2,pareja,BIEN,,,7.0,2025-08-01,fantástico
venecia plaza centro,lituania,,1,familia,BIEN,,,7.0,2025-07-20,fantástico
venecia plaza centro,suiza,habitación doble estándar con vistas a la plaza del ayuntamiento,1,pareja,BIEN,,,7.0,2025-07-20,fantástico
venecia plaza centro,reunión,,2,familia,BIEN,,,7.0,2025-07-17,fantástico
venecia plaza centro,arabia saudí,habitación estándar,1,familia,agradable,,,6.0,2025-07-02,fantástico
venecia plaza centro,italia,,3,grupo,BIEN,,,7.0,2025-06-27,fantástico
venecia plaza centro,italia,,2,familia,BIEN,,,7.0,2025-05-19,fantástico
venecia plaza centro,italia,,2,grupo,BIEN,,,7.0,2025-05-16,fantástico
