nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
casual del cine valencia by casual hoteles,españa,,1,pareja,estancia de cine!,"la habitación temática. pequeños detalles como botellitas de agua en las estancias, pañuelos y bolsita para la ropa sucia. almohadas duras y blandas a nuestra disposición.","todo perfecto. por decir algo, la barandilla de la litera era muy pequeña y mi hija se mueve mucho.",10.0,2023-10-09,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,repetiría mi estancia sin dudarlo,la ubicación es excelente,es un hotel pequeño,10.0,2023-09-20,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,pareja,ubicación excelente,"sólo pasamos una noche, pero sin duda lo mejor que tiene este alojamiento es la ubicación, al lado de la plaza del ayuntamiento, y cerca de la zona más céntrica. el trato por parte del personal muy amable, y nos asignaron una habitación con la temática de la película el padrino, bastante curioso en ese sentido.","quizás la habitación sea un poco pequeña para pasar más de dos noches  o al menos la que nos tocó a nosotros , por lo demás todo bien.",9.0,2023-09-07,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,grupo,estancia confortable en pleno centro histórico de valencia,"ubicación en pleno centro, de fácil acceso, y con descuento en parking público. las camas eran confortables y el baño correcto. los accesorios  toallas, sábanas, cojines, etc  estaban en perfectas condiciones.","la situación de la habitación  up  era algo ruidosa, por estar al lado de la escalera, y en general no hay una buen nivel de aislamiento acústico.",7.0,2023-08-30,muy bien
casual del cine valencia by casual hoteles,españa,,4,grupo,hotel bueno y asequible en el centro de valencia,"hotel cómodo y limpio. la habitación, además de que su decoración era muy original, era amplia para ser una triple; nos pusieron tres camas grandes, no dos camas y una supletoria como hacen en muchos hoteles. ubicación excelente.","la sala de desayunos era muy pequeña y contaba solo con un camarero que estaba desbordado. a pesar de establecer franjas en las que te tenías que apuntar para desayunar, había que esperar algo de tiempo.",9.0,2023-08-13,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,1,grupo,excepcional,"el personal muy amable,la ubicación genial,estaba limpio y no se oye ruido del exterior. bonitas habitaciones con temática de películas. estuvimos muy agusto","no puedo decir que algo no me gustó,porque realmente todo estuvo ideal.",10.0,2023-07-22,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,familia,opcion muy buena en el centro,"ubicación, amabilidad.personal, limpieza, habitación y desayuno.",,10.0,2023-07-18,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,grupo,verdadera relación calidad precio,"la comodidad tanto de las almohadas y colchones, al final solo estuvimos para dormir y es muy recomendable volveremos seguro",,10.0,2023-07-18,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,pareja,excepcional,"esta bien situado el chico de recepción super majo y la habitación en perfecto estado limpia,ordenada y la cama muy cómoda.","se oye todo desde la habitación,lo que hablan en otras....",10.0,2023-07-17,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,muy bien,el desayuno no estaba incluido y no puedo opinar. la ubicación perfecta.,la habitación que me dieron. estaba junto al ascensor y era bastante molesto el ruido que hacia.,8.0,2023-07-03,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,grupo,fantástico,la atención y ubicación.,poca variedad en el desayuno.,9.0,2023-06-10,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,3,pareja,céntrico y asequible,acerté al elegirlo por el precio y la ubicación. quiero destacar la amabilidad del personal. lo recomiendo y si vuelvo a valencia repetiré,,10.0,2023-06-09,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble - 2 camas,1,grupo,excepcional,todo excelente,,10.0,2023-06-05,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,pareja,fantástico,"ubicación excelente, limpieza genial y desayuno bastante decente. la atención fenomenal y dormimos muy bien, la cáma era muy cómoda y amplia. a pesar de estar en un primer piso no oimos demasiado ruido. repetiría sin duda.","el baño con la cortina de ducha hacía que se saliera el agua por el suelo, la habitación un poco pequeña  aunque había opción de haber reservado otra más grande .",9.0,2023-05-29,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,pareja,ha sido muy buena,"no desayunamos .la ubicación para nuestro problema ,ha sido muy buena",,7.0,2023-05-15,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,familia,excepcional,"la ubicacion excelente ,muy centrica.calidad precio inmejorable y sobre todo lo atentos y simpaticos que es el personal.",todo ok,10.0,2023-04-17,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,2,familia,ideal para visitar valencia,"me gustó la habitación, me tocó la de grease, muy amplia y original. muy limpio. los empleados nos trataron muy bien. tiene una excelente ubicación.",lo único que me gustó menos era que en el desayuno había pocas opciones y poca información para una celíaca como yo.,9.0,2023-04-16,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,correcto,la ubicación,es un poco antiguo,7.0,2026-04-11,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble de uso individual,1,persona que viaja sola,sitio que cumple expectativas,trato del personal,en general contento,9.0,2026-03-30,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,2,grupo,muy bien,,"a la hora del desayuno se acumulaba mucha gente, había que hacer cola para poder entrar",8.0,2026-03-26,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble de uso individual,1,persona que viaja sola,fantástico,"ubicación y atención del personal excelente, solo que el espacio es un poco justo y estaría bien que además de agua que te dan por cortesía haya disponible un calentador de agua para los que madrugamos y necesitamos un té infusión mate a primerísima hora. el resto todo excelente!",,9.0,2026-03-08,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,2,pareja,sentirse bienvenido,"el hotel destaca por sus detalles de atención, la habitación confortable e impecable,su personal súper agradable y atento en todo momento, el desayuno muy completo y la ubicación inmejorable. sin dudas volveremos.",nada,9.0,2026-03-05,muy bien
casual del cine valencia by casual hoteles,españa,,2,pareja,"correcto, limpio y céntrico","ubicación muy céntrica, habitación un poco pequeña, pero limpia y correcta","bien todo en general, buen trato, muy amable, aunque como dije la habitación era un poco justa de espacio",8.0,2026-02-03,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,3,pareja,buena ubicación,la ubicación y la atención del personal,"el ascensor, era lento, pequeño y no tenía al día la inspección reglamentaria. las camas son un poco pequeñas.",7.0,2026-01-19,muy bien
casual del cine valencia by casual hoteles,españa,,2,grupo,bien,en el centro de valencia. el personal es muy amable.,,7.0,2026-01-17,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,pareja,fantástico,"excelente trato del personal, cama confortable y ubicación inmejorable",,9.0,2025-12-28,muy bien
casual del cine valencia by casual hoteles,españa,,2,grupo,buena ubicación,ubicación y las habitaciones,el ascensor no da ninguna seguridad,8.0,2025-12-28,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,2,pareja,muy bien,ubicación,ruidos la gente de la limpieza tenía el cuarto al lado de la habitación,8.0,2025-12-23,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble - 2 camas,2,pareja,bien,la ubicación,"olor raro y fuerte en el hotel nada mas entrar, parece coliflor. habitación oscura precio muy alto por las prestaciones",7.0,2025-12-12,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,2,pareja,de cine,"la ubicación, la limpieza, y la atención del personal. además, de que era bastante curioso por la temática, cuidado al detalle.",el aire acondicionado no iba muy bien y al dar a un patio interior hacia bastante calor.,9.0,2025-11-25,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,pareja,muy bien,,éramos una pareja y solo había un juego de toallas,8.0,2025-11-17,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,excepcional,"decoración,limpieza, amabilidad.","comedor muy pequeño acogedor,pero aún así faltaba microondas,y más variedad de frutas.",10.0,2025-10-28,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,3,familia,buena situación,la ubicación es perfecta para visitar la ciudad,el aire acondicionado hacía demasiado ruido a la hora de dormir.,8.0,2025-09-02,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,2,pareja,fantástico,"ubicación, al lado del centro. cómodo y práctico todo. además los productos del baño  gel, champú y crema de ritual  geniales.",,9.0,2025-09-01,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,1,familia,muy recomendable y acogedor,nos gustó todo,el aire acondicionado q fallaba algo,9.0,2025-08-25,muy bien
casual del cine valencia by casual hoteles,españa,,3,grupo,fantástico,"el trato del personal excelente, el hotel muy bien cuidado y la ubicación inmejorable.",en la zona de la litera hay poco espacio y entra poco el aire.,9.0,2025-08-19,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,1,persona que viaja sola,no volvería,la ubicación,que el aire acondicionado era demasiado alto y hacía mucha calor y no había jabón en el baño tuve que pedir en recepción,7.0,2025-08-17,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,familia,excelente ubicación y precio. buena estancia para un fin de semana.,"la ubicación es excelente, en el centro y muy bien comunicado con la playa. la habitación es limpia y cómoda. el desayuno buffet correcto.",no había para colgar las toallas y cosas mojadas en la habitación. si vienes de la playa llegas con ropa que necesitas secar. pocos enchufes en la habitación.,8.0,2025-08-11,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,2,familia,excepcional,"ubicacion, ,limpieza, personal todos super",,10.0,2025-08-07,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,familia,céntrico,atención del personal.,,7.0,2025-07-18,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble de uso individual,1,persona que viaja sola,muy bien,la atención en recepción,el baño muy pequeño,8.0,2025-07-08,muy bien
casual del cine valencia by casual hoteles,españa,,1,grupo,.,vamos muchas veces a este hotel porqué la ubicación es inmejorable.,era una habitación para 3. normalmente hay una cama doble i una simple. ésta vez era una cama doble y una litera. no me pareció tan cómoda.,8.0,2025-07-05,muy bien
casual del cine valencia by casual hoteles,españa,,1,grupo,ubicación inmejorable,"ubicación inmejorable, está en una calle peatonal en el centro de valencia. tienen convenio con un parking que también sale a buen precio  comparado con los demás de valencia . camas cómodas, limpio. volveremos seguro.","hay un ascensor pequeño que tarda muchísimo, no apto para personas con movilidad reducida.",8.0,2025-05-31,muy bien
casual del cine valencia by casual hoteles,españa,,1,pareja,muy bien,la ubicación inmejorable.,pero no estaba todo lo limpio que esperaba. el lavabo estaba atascado.,8.0,2025-05-30,muy bien
casual del cine valencia by casual hoteles,españa,,1,familia,fantástico,la cama king,"el color de las paredes , muy cargado el rojo y negro",9.0,2025-05-20,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble - 2 camas,2,pareja,fantástico,el personal,la salita para desayunos es muy pequeña.,9.0,2025-05-06,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,pareja,"genial, gracias","el desayuno increíble, muy bueno","la habitación un poco pequeña. pero  la cama era comodisima  mucho; los detalles y el servicio impecable y la ubicación excepcional,.",9.0,2025-03-21,muy bien
casual del cine valencia by casual hoteles,españa,,1,pareja,buen hotel para una escapada.,el alojamiento es ideal si quieres moverte por el centro. muy limpio y con detalles de una botella de agua de bienvenida y unos pañuelos de las fallas. la decoración del cine le da un toque moderno. buen desayuno.,todo bien. lo único que se escucha mucho el ruido de la calle. faltaría un poco más de aislamiento.,9.0,2025-03-16,muy bien
casual del cine valencia by casual hoteles,españa,,2,grupo,grupo de amigas,"ubicación excepcional, calidad precio y sobre todo poder aparcar a 5 minutos del hotel .","olía un poco a tubería pero también llovía mucho podía ser ese el motivo, nos hubiera gustado un poco mas de luz en el labavo pero son cosas que se puede mejorar ,para escapada fin de semana está perfecto.",9.0,2025-03-15,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,pareja,fantástico,la cercanía al centro,"el baño es diminuto ,y la vista por la ventana horrible",9.0,2025-03-15,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,grupo,bien,la situación estupenda. muy limpio.,el baño muy pequeño. apenas te puedes mover. los niños dormían en literas. y al moverse rechinan un poco.,7.0,2025-02-28,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,persona que viaja sola,bien,la ubicación y el trato,"el tamaño de las habitaciones , la falta de puerta en la ducha y las paredes muy finas",7.0,2025-02-25,muy bien
casual del cine valencia by casual hoteles,españa,,1,grupo,ubicación excelente.,ubicación excelente. en el mismo centro. todo muy a mano.,no hubo nada en especial que me disgustara.,8.0,2025-02-24,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,pareja,muy bien,la ubicación era excelente,,8.0,2025-02-15,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,2,familia,"calidad precio muy bien, muy centrico y bien conectado","la ubicación, desayuno variado",el baño muy pequeño...,9.0,2025-02-09,muy bien
casual del cine valencia by casual hoteles,españa,,1,pareja,bien,el trato con el personal,el ruido que se oía desde la habitación y que no tuviese persianas o cortinas opacas funcionales,7.0,2025-02-04,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,familia,volveremos las proximas navidades. valencia es preciosa !!!!!!!!!!!,la ubicacion es buenisima y el personal muy atento.,el ascensor muy pequeño.,8.0,2025-01-22,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,grupo,fantástico,la ubicación,,9.0,2025-01-17,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,persona que viaja sola,viaje muy correcto y placentero,"el desayuno muy bien, lo único que no había beicon",la ducha no cerró bien y filtró agua al aseo,7.0,2025-01-17,muy bien
casual del cine valencia by casual hoteles,españa,,1,familia,fantástico,la decoración de la habitación relacionada con el cine. desayuno variado . la amabilidad del personal.,"el ascensor es pequeño y lento, pero cumple su función",9.0,2025-01-05,muy bien
casual del cine valencia by casual hoteles,españa,,2,familia,"hotel cómodo para visitar la ciudad por su ubicación en el centro, desayuno bueno","lo mejor es la ubicación del hotel, en el centro, las habitaciones reformadas y las camas nuevas, sabanas y toallas también muy bien.","que sólo hay un ascensor, es un edificio antiguo, por lo que hay que subir por escaleras, las vistas de algunas habitaciones son a un patio de luces interior o el olor a pintura ya que estaba recién pintadas dos plantas.",8.0,2024-12-29,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,familia,lunda experiencia,"lindo y cómodo hotel. buen desayuno, lugar tranquilo y cercano a todo. buena elección.",,7.0,2024-12-29,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble - 2 camas,1,pareja,muy bien,la localidad exelente .,,8.0,2024-12-23,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,muy bien,no se escuchan ruidos del exterior. relacion calidad precio muy buena.,,8.0,2024-12-13,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble - 2 camas,1,pareja,muy bien,la ubicacion y el desayuno,las paredes son muy finas y se oye todo .la habitacion podria estar mas limpia .,8.0,2024-12-10,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,muy bien,"la ubicación, es muy céntrico, está cerca todo.",los baños podrían estar más limpios. la cama  doble  son dos camas pequeñas y se separan.,8.0,2024-12-09,muy bien
casual del cine valencia by casual hoteles,españa,,1,pareja,muy bien,ubicación,,8.0,2024-12-07,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,grupo,muy agradable,lo céntrico y precio asequible,,8.0,2024-12-06,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble de uso individual,2,persona que viaja sola,fantástico,"los pequeños detalles en la habitación, la ubicación, el ofrecimiento de guardar el equipaje después del checkout",el ruido que se escucha de las habitaciones contiguas y del exterior: muchos golpes en las puertas y la ventana del balcón que cerraba mal y la persiana no bajaba.,9.0,2024-11-26,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,3,familia,una buena estancia,"el desayuno me gustó mucho, muy variado y muy acogedor. la situación era fabulosa, en todo el centro.","en nuestra habitación faltaban accesorios para colgar las toallas y la mampara de la ducha no recogía el agua, se salía todo el agua y se quedaba empapado el baño.",9.0,2024-10-24,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,2,pareja,muy bien,la ubicacion y el personal,baño muy pequeño,8.0,2024-10-22,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,grupo,un gran fin de semana en valencia,"la atención del personal, comodidad de la habitación y baño, terraza de la habitación",el ascensor es muy lento y un poco claustrofóbico,9.0,2024-10-21,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,2,pareja,fantástico,excelente ubicación en el centro de la ciudad.,,9.0,2024-10-21,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,pareja,bien,,para una noche nos parecio caro el precio,7.0,2024-09-15,muy bien
casual del cine valencia by casual hoteles,españa,,2,grupo,bien,"hotel céntrico. recepcionist s amables. los productos rituals en el baño   crema, ge de ducha, manos y champú  se agradece.",el ascensor un poco viejo,7.0,2024-09-10,muy bien
casual del cine valencia by casual hoteles,españa,,3,grupo,muy agradable,el personal de recepción ha sido excelente,parking más cerca,8.0,2024-09-05,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,3,pareja,fantástico,la ubicación,,9.0,2024-08-24,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,2,grupo,muy bien,la ubicación,nada,8.0,2024-08-13,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,4,familia,para volver,ubicación,último día un poco de ruido por la noche,9.0,2024-08-09,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,grupo,fantástico,la ubicación,,9.0,2024-08-08,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,1,familia,feliz en un solo día.,no desayuné. ubicación inmejorable.,nada,7.0,2024-08-01,muy bien
casual del cine valencia by casual hoteles,españa,habitación triple,5,pareja,muy bien,"la ubicación es fantástica, buenas comunicaciones en transporte público, buen ambiente, numerosos lugares cerca para comer. el personal atento y amable.","estaría genial la opción de tener un minibar en la habitación, ni que fuera a disposición bajo pago. aunque había máquina de bebidas frías, eso sí.",8.0,2024-07-28,muy bien
casual del cine valencia by casual hoteles,españa,,1,persona que viaja sola,agradable,"la ubicación es muy buena y el personal de recepción muy agradable. poder tener 2 almohadas para elegir, se agradece.",el espacio entre el final de la cama y la mesa era muy reducido y el baño muy pequeño.,9.0,2024-06-11,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,pareja,muy bien,"ubicación ,ecoracion y camadas muy cómodas.",habitación pequeña,8.0,2024-06-10,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,2,familia,volveria,"ubicacion excelente, muy amable y sevicial el personal, habitacion amplia y cama muy comoda. recepcion 24hs.","lo unico malo es que se escuchaba demasiado el ruido de pasillos, gente hablando y trabajando.",8.0,2024-05-08,muy bien
casual del cine valencia by casual hoteles,españa,,1,familia,"muy recomendable, habitaciones confortables y una ubicación ideal.","habitación amplia, baño limpio y moderno.","había obras en algún sitio cercano y estaban picando. quizás no eran obras del hotel, no lo sé, pero sí fueron algo molestos. la luz de mesilla de un lado estaba fundida.",8.0,2024-04-05,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,3,pareja,buena ubicación y servicio mejorable,ubicación,"no había relleno del edredón en una de las camas, no había gel en la ducha",7.0,2024-04-01,muy bien
casual del cine valencia by casual hoteles,españa,,2,grupo,gracias por la buena atención recibida,ubicación excelente. habitación regular. desayuno excelente,la mampara de la ducha era muy pequeña y toda el agua salía mojando todo el baño.,10.0,2024-03-26,muy bien
casual del cine valencia by casual hoteles,españa,,2,grupo,hotel acogedor con encanto en pleno centro de valencia,"el hotel tiene una ubicación fantástica ya que está al lado de la plaza del ayuntamiento. la habitación está muy limpia y tenía una pequeño balcón muy agradable. la cama era muy cómoda. el personal es muy amable y te ayuda en todo lo que necesitas. está cerca de cafeterías, bares y restaurantes. si tengo que poner un  pero  creo que en la habitación faltan enchufes.",,9.0,2024-03-19,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,familia,fantástico,"los pequeños detalles que no los hay en otros hoteles, como, por ejemplo, el body lotion, los caramelos y el agua en la habitación, guardarnos las maletas después de hacer el check-out... cara feliz con ojos sonrientes","creo que dadas las fechas  en plenas fallas , nos equivocamos en elegir la ubicación, ya que las calles estaban cortadas y tuvimos que aparcar el coche lejos e ir andando. por lo demás, todo muy bien.",9.0,2024-03-17,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble - 2 camas,3,pareja,"hotel en el centro de la ciudad, de pequeñas dimensiones. agradable decoración cinematogréfica.",sin duda la ubicación. la srta. de recepción un encanto,,9.0,2024-03-13,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,familia,un hotel cercano,ubicacion y habitacion,,7.0,2024-03-06,muy bien
casual del cine valencia by casual hoteles,españa,,1,pareja,muy bien,"para ser un 2 estrellas está muy bien bien atendido ,habitación reformada y limpia",habitación muy pequeña,8.0,2024-03-05,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble - 2 camas,1,grupo,a pesar del inconveniente de la ducha nuestra estancia fue buena y recibimos excelente atención,"ubicación excelente, desayuno excelente, habitación regular",la mampara de cristal de la ducha muy estrecha lo que ocasionaba que al bañarnos toda el agua saliera hacia afuera y se mojara el piso de todo el baño.,9.0,2024-02-27,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,familia,muy bien,ubicación excelente en e centro de la ciudad. . habitación familiar amplia y cómoda. amabilidad del personal,no había agua caliente a causa de una avería. pero no tardaron en resolverla.,8.0,2024-02-20,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,pareja,hotel en obras,me gustó mucho la ubicación. estaba cerca del centro.,el hotel estaba en obras. hubo una rotura de una tubería y no hubo agua durante un tiempo. lo que le falta es una neverita pequeña por si traes algo que tenga que enfriarse..,7.0,2024-02-15,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,pareja,muy bien,el baño y los complementos.,el ruido de otras habitaciones,8.0,2024-02-04,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,pareja,repitiria el hotel muy bonita la decoración.,"el personal de la recepción, amable y atento. la ubicación perfecta para caminar el centro. alrededor muchos citios donde comer. aunque el hotel tiene desayuno de pago.",todo muy bien.,8.0,2024-01-23,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,2,grupo,recomendable,ubicación excelente amabilidad personal desayuno bien,ascensor funcionaba mal,8.0,2024-01-21,muy bien
casual del cine valencia by casual hoteles,españa,,2,pareja,céntrico y cómodo para visitar la ciudad.,"la ubicación es excelente. cerca de estación de metro y tren, así como a pocos metros de la plaza del ayuntamiento. tiene recepción 24 horas que es de agradecer y además puedes contactar con ellos a través de whatsapp para cualquier cosa.","el ascensor está viejo y algunas veces no para en el piso que quieres o no abre la puerta. dicen que lo van a cambiar, pero deberían hacerlo pronto, porque da miedo.",7.0,2024-01-15,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,2,pareja,buena estancia,la ubicación,el olor en los pasillos,7.0,2024-01-11,muy bien
casual del cine valencia by casual hoteles,españa,,1,familia,perfecta ubicaciones,la ubicación céntrica,se escucha absolutamente todo .,8.0,2024-01-04,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,2,familia,días de ocio con mi hijo,ubicación,algo  estrecho ,8.0,2024-01-02,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,2,familia,un poco decepcionante,"está muy céntrico, era lo mejor del hotel. el precio no era muy caro pero tampoco barato. entraba el desayuno que estaba normalito.","está bastante viejo, huele mucho a humedad sobre todo al entrar, el ascensor es un poco claustrofóbico y estábamos en la última planta. la habitación un poco pequeña, la litera estaba prácticamente enclaustrada en el hall de la habitación. mis hijas al final no quisieron dormir allí y dormimos en la cama grande.",7.0,2023-12-25,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,1,pareja,muy bien,buen precio buena ubicación limpio personal muy amable,,8.0,2023-12-22,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,2,pareja,"muy buena ubicacion, pero demasiado caro para las instalaciones que ofrece","el personal de la recepcion muy amable, y la ubicacion excepcional","habia muy poco personal en el comedor a la hora de los desayunos, no les daba tiempo a recoger las mesas sucias y a la vez a reponer los alimentos y utensilios y eso que el comedor era pequeño. el resto de las instalaciones les vendria bien una pequeña mano de pintura",7.0,2023-12-21,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble de uso individual,2,persona que viaja sola,perfecta,la originalidad,nada,8.0,2023-12-15,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble pequeña,2,pareja,buena ubicación,"la ubicación y calidad precio estaba muy bien. además, el chico de recepción majísimo","el ascensor no funcionaba muy bien, y tuvimos que subir varias veces por la escaleras y era un quinto",7.0,2023-12-13,muy bien
casual del cine valencia by casual hoteles,españa,habitación cuádruple,1,pareja,fantástico,su ubicación muy cerca del centro.detras del ayuntamiento.sy habitación de star wars,un poco caro,9.0,2023-12-12,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble económica - 2 camas - interior,2,pareja,fantástico,, ,9.0,2023-12-10,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,3,pareja,relajante,ubicación y limpieza,tener vistas,8.0,2023-12-09,muy bien
casual del cine valencia by casual hoteles,españa,,1,familia,muy bien,"la cama y almohada cómodas, y agua de la ducha con presión! calidad precio y ubicación excelente pleno centro.",la cortina de la ducha lo veo poco higienico,8.0,2023-12-06,muy bien
casual del cine valencia by casual hoteles,españa,,2,pareja,"situación muy buena, relación calidad-precio buena. trato muy agradable",su comoda situación y tranquilidad. buen ambiente,,9.0,2023-12-03,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,pareja,muy bien,habitaciones tematicas y la comunicacion con el hotel es muy divertida. ubicacion excelente muy cerca de la estacion y el ayuntamiento. empleados muy amables y profesionales. desayuno bueno y variado.,mala insonorizacion de las habitaciones,8.0,2023-11-24,muy bien
casual del cine valencia by casual hoteles,españa,,2,pareja,muy bien,ubicación y trato del personal,la señal de televisión,8.0,2023-11-22,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble interior económica,1,familia,fantástico,"la ubicación del hotel es perfecta para recorrer el centro de la ciudad y acceder a los servicios básicos y transportes. la tematización del cine es muy interesante y, aunque el edificio es antiguo, está remodelado. la habitación era muy amplia y luminosa  a pesar de ser interior, lo que, por otra parte, nos aseguró una estancia muy tranquila.",el ascensor es un poco pequeño y no da respuesta suficiente a un edificio con tanta altura y esa cantidad de habitaciones.,9.0,2023-11-22,muy bien
casual del cine valencia by casual hoteles,españa,habitación doble - 2 camas,1,pareja,muy confortable,la ubicacion perfecta pues esta en pleno centro de valencia. las habitaciones un poco pequeña pero era confortable y las camas comodas,el ascensor un poco pequeño,8.0,2023-11-14,muy bien
casual del cine valencia by casual hoteles,españa,,1,pareja,bien.,,"el parking no es del establecimiento, tienen convenio con uno cercano, mejor consultar. el hotel en sí, está en una calle peatonal, la zona es de imposible aparcamiento. el parking se paga aparte, con lo cual la estancia se encarece.",8.0,2023-11-12,muy bien
casual del cine valencia by casual hoteles,españa,,3,persona que viaja sola,muy bien,ubicación y trato.,pequeño el salón de desayunos. tienes que elegir una hora concreta para desayunar y siempre hay alguien que tiene que esperar fuera hasta que haya mesa libre.,8.0,2023-11-02,muy bien
