nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
venecia plaza centro,reino unido,habitación estándar,3,familia,excepcional,perfect location. all staff and facilties perfect.,maybe no bar area,10.0,2026-02-14,fantástico
venecia plaza centro,españa,,1,familia,pésimo,"super location, pleasant staff, great comfortable bed",,9.0,2026-02-13,fantástico
venecia plaza centro,reino unido,habitación doble estándar con vistas a la plaza del ayuntamiento,2,grupo,bien,we had rooms overlooking the plaza with small balconies and a fabulous view. there were double sets of doors so the rooms were very quiet despite the brilliant central location.,,10.0,2026-02-11,fantástico
venecia plaza centro,reino unido,habitación estándar,2,pareja,bien,beautiful building in a perfect location in the old town. great value for money. good facilities eg free left-luggage lockers only needing a 1  coin deposit. friendly staff,,10.0,2026-02-10,fantástico
venecia plaza centro,serbia,habitación estándar,2,familia,only english,location is the best.,,10.0,2026-02-10,fantástico
venecia plaza centro,reino unido,habitación estándar,1,familia,muy bien,"all of it. location, price, bath, balcony,staff",nowt!,10.0,2026-02-09,fantástico
venecia plaza centro,irlanda,habitación estándar,5,persona que viaja sola,"recomendado, vale la pena en relación calidad precio",great location. pleasant staff. clean rooms. good price,room a bit small,9.0,2026-02-08,fantástico
venecia plaza centro,reino unido,,4,persona que viaja sola,buena relación precio-calidad,location,nothing,10.0,2026-02-08,fantástico
venecia plaza centro,reino unido,habitación estándar,5,familia,hostel inmenso y bien ubicado,"great staff, very clean, fantastic location!",,10.0,2026-02-05,fantástico
venecia plaza centro,españa,,1,familia,bien,"central location, 5 mins walk from the station. room was exceptionally clean and had a fridge, microwave and tea coffee making facilities. locker storage for bags when you arrive early ir check out is great.",nothing,10.0,2026-02-05,fantástico
venecia plaza centro,eslovenia,habitación doble estándar con vistas a la plaza del ayuntamiento,3,familia,fantástico,"excellent location, very clean rooms, exceptional breakfast.",nothing,10.0,2026-02-03,fantástico
venecia plaza centro,bélgica,habitación estándar,7,persona que viaja sola,muy bien,friendly and helpful staff very comfortable beds and spotlessly clean.,,9.0,2026-02-02,fantástico
venecia plaza centro,estados unidos,habitación estándar,2,persona que viaja sola,buen lugar,the location is perfect. right in the heart of the city center. the new year s eve celebration was just on the plaza adjacent to it. two photos are attached.,nothing. everything was perfect for a 1-star property. amazing!,10.0,2026-01-29,fantástico
venecia plaza centro,eslovenia,,4,familia,gran relación precio-calidad,"the location is excellent, the room spacious with a comfortable bed.","there was no daylight, so the lights had to be on all the time, but since most of the day was spent outside it didn t really bother me.",9.0,2026-01-28,fantástico
venecia plaza centro,puerto rico,,1,familia,buena estancia,"this hotel is superb with grear location, close to shops, restaurants and landmarks, plus it has all you need while on vacation for leisure or business.",everything was perfect. no negatives about this hotel,10.0,2026-01-27,fantástico
venecia plaza centro,países bajos,habitación estándar,3,persona que viaja sola,muy bien,the room was very big and clean. the location of the hotel was perfect.,i liked everything,10.0,2026-01-27,fantástico
venecia plaza centro,alemania,habitación estándar,5,persona que viaja sola,fantástico,location was great and the service was top notch.,,10.0,2026-01-26,fantástico
venecia plaza centro,reino unido,habitación doble estándar con vistas a la plaza del ayuntamiento,4,pareja,"excelente ubicación cerca del centro de valencia, con personal cálido y amable","location is absolutely perfect, highly recommend. room small but perfect, cleaned every day, comfortable and room over looking town square was just perfect. staff very helpful, hotel smells amazing on entrance.",,10.0,2026-01-26,fantástico
venecia plaza centro,países bajos,habitación doble estándar con vistas a la plaza del ayuntamiento,1,pareja,bien,right in the center where almost everything is walking distance. they also let us do an early check-in at 10.30am : ,,9.0,2026-01-26,fantástico
venecia plaza centro,estados unidos,habitación doble estándar con vistas a la plaza del ayuntamiento,3,persona que viaja sola,fantástico,excellent location in the heart of valencia,,10.0,2026-01-24,fantástico
venecia plaza centro,estados unidos,,1,pareja,"buen lugar, pero instalaciones obsoletas",absolutely beautiful views!,parking was a pain,8.0,2026-01-24,fantástico
venecia plaza centro,reino unido,habitación estándar,2,grupo,fantástico,"friendly and helpful staff who were very attentive. the room and bathroom were exceptionally clean and very comfortable. excellent location with access to shops, restaurants and so many nearby attractions. overall, a memorable and enjoyable stay.",clear signposting as it took us a while to find the hotel as the taxi was unable to drop us outside of the hotel.,9.0,2026-01-24,fantástico
venecia plaza centro,irlanda,,3,pareja,breve pero bueno,the property was perfectly located in a beautiful plaza. also perfect for all public transport to visit the city sights.,,10.0,2026-01-23,fantástico
venecia plaza centro,reino unido,habitación estándar,3,pareja,visita a valencia,location is perfect,nothing,8.0,2026-01-23,fantástico
venecia plaza centro,italia,habitación estándar,1,familia,recomendado para jóvenes,wonderful hotel. excellent breakfast. optimal position,nothing,10.0,2026-01-21,fantástico
venecia plaza centro,ucrania,habitación estándar,1,familia,muy bien,everything was perfect,-,10.0,2026-01-20,fantástico
venecia plaza centro,reino unido,,2,grupo,cómodo para un viaje rápido,the location was perfect and so convienient,"nothing, we all agreed it was a perfect choice for our trip",10.0,2026-01-19,fantástico
venecia plaza centro,serbia,,3,familia,muy bien,"great location, simple clean rooms, very friendly staff, great starting point for visiting both the old town and trendy neighborhoods, also 30min walk to the city of arts and science.",,10.0,2026-01-19,fantástico
venecia plaza centro,irlanda,,4,familia,muy bien,ideally located to all the the main tourist hot spots. restaurants are everywhere food amazing.,,10.0,2026-01-18,fantástico
venecia plaza centro,reino unido,habitación estándar,1,familia,fantástico,central location,nothing,10.0,2026-01-17,fantástico
venecia plaza centro,reino unido,habitación estándar,1,persona que viaja sola,muy bien,lovely clean hotel. great location. i got an upgrade to a lovely room on the square.,"nothing, perfect.",10.0,2026-01-15,fantástico
venecia plaza centro,serbia,habitación estándar,4,pareja,bien,"location, complementary coffee and tea in the room, great choice for breakfast, amazing people who work in hotel, from the reception to cleaning ladies! easy access from airport to the hotel, we just took the metro 3 or 5, and it leads you directly to the square where the hotel is located!",,10.0,2026-01-15,fantástico
venecia plaza centro,taiwán,habitación estándar,3,persona que viaja sola,fantástico,"impressive stay. great location, staffs are friendly, and cleaning service also excellent. thanks for offering the room with balcony beyond my expectation. i enjoy every moment in this hotel.",,9.0,2026-01-14,fantástico
venecia plaza centro,suiza,habitación estándar,4,familia,bien,"good location. helpful staff. new, tidy and cleaned rooms.",,10.0,2026-01-11,fantástico
venecia plaza centro,estados unidos,habitación doble estándar con vistas a la plaza del ayuntamiento,3,pareja,bien,the view was stunning!,the room is a bit small,8.0,2026-01-09,fantástico
venecia plaza centro,eslovenia,,3,familia,muy bien,top location and very clean.,,10.0,2026-01-09,fantástico
venecia plaza centro,estados unidos,,2,familia,por lo general bien,location spacious room,,10.0,2026-01-08,fantástico
venecia plaza centro,bulgaria,habitación doble estándar con vistas a la plaza del ayuntamiento,3,familia,bien,excellent location,,10.0,2026-01-08,fantástico
venecia plaza centro,ucrania,habitación individual económica,2,persona que viaja sola,fantástico,"location was absolutely amazing, room was spacious and comfortable, bathroom big and clean. i made a choice of staying in the room with no window - but that was self-inflicted, and i didn t mind that as i was mostly out. staff is great and very helpful",because room is located right near the storage room - it was pretty loud early in the mornings.,9.0,2026-01-07,fantástico
venecia plaza centro,india,habitación triple económica con vistas al patio interior,1,familia,en general bien,"venecia plaza centro hotel is centrally located, making it very convenient to access nearby restaurants, cafés, and local amenities. most major attractions are within comfortable walking distance, which makes sightseeing easy and enjoyable. the staff were helpful and welcoming throughout our stay. the room was decently sized, comfortable, and well maintained, with a spacious, clean bathroom that met expectations. we especially appreciated the sense of safety in the area. we attended midnight mass and returned to the hotel late at night, and the surroundings felt secure and well frequented. overall, we had a pleasant and comfortable stay and would confidently recommend this hotel to travelers looking for a well-located, reliable option in the city.","there was nothing in particular to dislike about this property. the location is excellent, the rooms are comfortable, and the staff are friendly and approachable. when we needed an early-morning taxi at 5:00 a.m., the hotel promptly arranged it without any inconvenience. overall, the experience was very positive.",9.0,2026-01-06,fantástico
venecia plaza centro,países bajos,,1,familia,fantástico,great location. view to the square is very nice and great for new year s eve  we had a side view which was also lovely . room is spacious and clean.,"can hear people from the hallway, which is common for many hotels.",9.0,2026-01-06,fantástico
venecia plaza centro,reino unido,,3,pareja,superó mis expectativas,fantastic location,,9.0,2026-01-05,fantástico
venecia plaza centro,reino unido,habitación doble estándar con vistas a la plaza del ayuntamiento,4,familia,muy conveniente,fantastic location,,10.0,2026-01-05,fantástico
venecia plaza centro,reino unido,habitación estándar,3,pareja,fantástico,location,small standard room,9.0,2026-01-05,fantástico
venecia plaza centro,puerto rico,habitación cuádruple estándar,2,familia,fantástico,excellent overall,nothing,10.0,2026-01-05,fantástico
venecia plaza centro,reino unido,,2,pareja,bien,great central location within walking distance to most of the attractions and right by the metro which is easy to navigate.,,10.0,2026-01-04,fantástico
venecia plaza centro,países bajos,habitación doble estándar con vistas a la plaza del ayuntamiento,4,pareja,hostel muy bien ubicado para conocer valencia,"perfect location, nice view.",friendly staff.,8.0,2026-01-04,fantástico
venecia plaza centro,polonia,habitación doble estándar con vistas a la plaza del ayuntamiento,1,familia,muy buena relación calidad-precio,"everything perfect: great location, wonderful view from the window onto the square, great breakfast.",,10.0,2026-01-03,fantástico
venecia plaza centro,reino unido,habitación doble estándar con vistas a la plaza del ayuntamiento,4,familia,muy recomendable,it was indeed centro! in a beautiful building which forms part of the town hall square in the old town. here the new year s party and fireworks are performed.,room was just adequate but compact sized.,9.0,2026-01-03,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,muy bien,"friendly staff, big bed, and location",all was perfect,10.0,2026-01-02,fantástico
venecia plaza centro,españa,suite superior,2,familia,fantástico,"everything was perfect. great views, warm room, comfey bed and nice bedding. tea making items in room. big bathroom with lots towel. excellent",wifi was very poor only 5 - 6gb all the time there which is very slow excepecially for a city. couldn t use my lap top as buffered and had to do hotspot from phone,10.0,2026-01-02,fantástico
venecia plaza centro,reino unido,habitación estándar,2,pareja,muy bien,"nice room with a balcony, triple glazed windows, and so quiet once shut. late check out time of 12.30pm was ideal as we celebrated new year s eve the night before! staff was attentive to our needs, central location, although noisy and very busy. we loved the bath tub  mixer as you don t normally find bath tubs in hotels these days cara sonriendo con corazones",,10.0,2026-01-01,fantástico
venecia plaza centro,singapur,habitación estándar,4,persona que viaja sola,fantástico,my room location was great as it had a view to the square and the christmas tree,"due to the aircon, i dont know why my hair gets that much dry in the morning. i didnt want to turn off the aircon as it needed to keep the room warm but it made my hair very dry. btw there was no hair conditioner in the shower and luckly i had my own one.",10.0,2025-12-31,fantástico
venecia plaza centro,reino unido,,2,persona que viaja sola,fantástico,the room was fabulous and the shower was also great! i had a corner room with incredible views of the square which was fantastic at night time with the christmas lights! staff were great and the lockers were very useful when i had checked out but wanted to explore the city further.,,10.0,2025-12-28,fantástico
venecia plaza centro,eslovenia,habitación estándar,1,familia,magnífico para ser una estancia compartida,"clean, cosy, nice atmosphere", ,10.0,2025-12-26,fantástico
venecia plaza centro,moldavia,habitación estándar,3,familia,fantástico,"location, staff, room. very nice hotel.",,9.0,2025-12-24,fantástico
venecia plaza centro,rumanía,,1,pareja,bien,"excellent location, very friendly and helpful staff, and a great breakfast.",,10.0,2025-12-23,fantástico
venecia plaza centro,montenegro,habitación estándar,4,pareja,fantástico,very central location,evertything,10.0,2025-12-22,fantástico
venecia plaza centro,españa,,2,pareja,fantástico,"lovely hotel, great location, very nice staff.",,10.0,2025-12-21,fantástico
venecia plaza centro,reino unido,habitación doble estándar con vistas a la plaza del ayuntamiento,2,familia,un lugar agradable,"service, location, got an upgrade at reception also. would stay again.",nothing,10.0,2025-12-21,fantástico
venecia plaza centro,kenia,,3,grupo,"opción viable, ubicación excelente y precio favorable","the friendly reception staff, the location, the reasonable size and clean rooms. amazing restaurant and bar nearby.",all good,9.0,2025-12-21,fantástico
venecia plaza centro,estados unidos,,2,familia,,"best location, very clean , staff great",,10.0,2025-12-21,fantástico
venecia plaza centro,españa,habitación estándar,5,familia,fantástico,everything,,10.0,2025-12-20,fantástico
venecia plaza centro,estados unidos,habitación cuádruple superior,3,grupo,correcto pero procura hacer check in pronto,location and cleanliness,,10.0,2025-12-19,fantástico
venecia plaza centro,reino unido,,1,grupo,buena opcion para algo economico,"extremely central, lovely clean room, fantastic friendly helpful staff",nothing,9.0,2025-12-18,fantástico
venecia plaza centro,reino unido,,1,persona que viaja sola,muy bien,right in the middle of the city centre with plenty of food and drink options around. within walking distance from xativa metro station. staff are very friendly and helpful. clean room with toiletries provided. it is easily higher than a 2 star rating,,10.0,2025-12-18,fantástico
venecia plaza centro,reino unido,habitación estándar,4,pareja,buena experiencia,the central position in the main square,nothing,9.0,2025-12-17,fantástico
venecia plaza centro,países bajos,habitación estándar,2,grupo,buena relación precio y ubicación,location and staff,,9.0,2025-12-17,fantástico
venecia plaza centro,países bajos,habitación triple económica con vistas al patio interior,2,persona que viaja sola,muy bien,"the rooms were big and nice, beds were comfy, good location, nice staff.","the price was very high for what is really just a standard hotel but i believe this was because it was the weekend of the valencia marathon and i booked quite late. the wifi is very slow and most of the time did not work at all in my room. also, there was some noise at night from the plaza although this was not the fault of the hotel. the first two nights i stayed in a room at the back which was very quiet. then i had to switch rooms  i had made 2 seperate bookings due to limited availability  and my next room looked out onto the plaza, which was a very nice view but unfortunately it was constitution day and there were thousands of people in the plaza, music and fireworks in the evening. not great because i only got 4 hours sleep before the valencia marathon. not the fault of the hotel, the noise insulation on the windows is very good, just not enough for fireworks and a live band. so something to be aware of if you want a super quiet sleep.",8.0,2025-12-16,fantástico
venecia plaza centro,estados unidos,habitación estándar,2,pareja,genial para una noche en cuanto calidad -precio,"great location, very friendly helpful front desk provided great dinner recommendation and guidance to get to castellon airport, clean quiet room with comfortable bed and partial view of the main square and christmas tree.",,9.0,2025-12-14,fantástico
venecia plaza centro,grecia,habitación estándar,2,persona que viaja sola,fantástico,nothing to jealous from a 5 star hotel. the receptionists very helpful and the position perfect.,the breakfast is just ok. costs 13 euro that you can spend for better one outside. except this i prepared a sandwich to take away but the lady there didn t let me to take it. ok it s the policy that i didn t know but the sandwich went to garbage....,10.0,2025-12-13,fantástico
venecia plaza centro,irlanda,,2,pareja,muy agradable,"excellent location, right in the centre and walking distance to so many attractions. surrounded by so many nice places to eat. staff were lovely and so helpful",because the marathon was on the hotel was a lot more expensive than it would normally be,9.0,2025-12-12,fantástico
venecia plaza centro,italia,,2,pareja,fantástico,the hotel position is the best possible in valencia. breakfast was a wonderful spread of good food.,there was noting we did not like.,10.0,2025-12-11,fantástico
venecia plaza centro,territorio palestino,habitación doble estándar con vistas a la plaza del ayuntamiento,2,familia,bien,the location is great and the view from the balcony is wonder especially in christmas time,,10.0,2025-12-10,fantástico
venecia plaza centro,reino unido,habitación doble estándar con vistas a la plaza del ayuntamiento,3,pareja,"las chicas de recepción, increíbles .",the location was perfect. having a view of the square and the little balcony was great. also the buses run from the square so getting around is very easy.,"the room was bit small, but the location fully made up for it",10.0,2025-12-09,fantástico
venecia plaza centro,irlanda,habitación doble estándar con vistas a la plaza del ayuntamiento,3,pareja,fantástico,n a,,9.0,2025-12-08,fantástico
venecia plaza centro,italia,habitación doble estándar con vistas a la plaza del ayuntamiento,3,pareja,muy bien,"the hotel is fantastic. the staff are very helpful . breakfast is super. i have already recommended the hotel to friends and will be returning myself, i hope more than once.",everything was perfect.,10.0,2025-12-06,fantástico
venecia plaza centro,españa,,2,grupo,muy bien,location excellent. didn t book breakfast,,9.0,2025-12-05,fantástico
venecia plaza centro,reino unido,,1,pareja,calidad precio excelente,great location with easy access,,9.0,2025-12-05,fantástico
venecia plaza centro,reino unido,habitación estándar,3,familia,muy bien,beautiful hotel in a very good location with good transport links to the airport. staff were very helpful. good breakfast served in a lovely breakfast room. many rooms have balconies.,nothing,10.0,2025-12-05,fantástico
venecia plaza centro,estados unidos,habitación estándar,1,pareja,cumple,amazing location and extremely clean hotel. friendly and hopeful staff.,,10.0,2025-12-03,fantástico
venecia plaza centro,reino unido,,5,persona que viaja sola,excelente vocación de servicio y atención,the location is superb in the main square. the staff were extremely attentative and friendly.,nothing!,10.0,2025-12-03,fantástico
venecia plaza centro,estados unidos,habitación cuádruple económica sin vistas,1,familia,muy bien,a wonderful location and hotel in the heart of valència,,10.0,2025-12-03,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,1,pareja,sólo pasé una noche por trabajo. pero repetiría.,its location and very friendly staff,"the coffee machine didn t work. also the  click clack  plug in the bathroom basin did not seal properly allowing water to leak out of the basin. a nuisance when you are trying to have a wet shave. in both cases the staff were attentive to both of these problems. also the walls are very thin, to the extent you can hear noises from the next door rooms.",8.0,2025-12-03,fantástico
venecia plaza centro,singapur,habitación estándar,4,pareja,estuvo bien,"location, cleanliness and staff attitude - all are excellent",nil,9.0,2025-12-02,fantástico
venecia plaza centro,irlanda,habitación estándar,4,pareja,river hostel a must have,location was perfect,,10.0,2025-12-02,fantástico
venecia plaza centro,irlanda,habitación doble estándar con vistas a la plaza del ayuntamiento,3,pareja,bien,"excellent location, friendly staff,",,10.0,2025-12-02,fantástico
venecia plaza centro,eslovenia,,2,persona que viaja sola,bien,"exceptional. nice hotel, good location, tasty breakfast. the room was clean, spacious with a nice terrace with an amazing view. . highly recommended.",,10.0,2025-12-02,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,1,grupo,fantástico,perfect location. clean and comfortable though a small double bed. repeat visitors,,10.0,2025-11-29,fantástico
venecia plaza centro,reino unido,habitación estándar,1,familia,fantástico,"just a beautiful hotel, every time i stay cara radiante con ojos sonrientes",,10.0,2025-11-28,fantástico
venecia plaza centro,españa,habitación estándar,4,persona que viaja sola,escapada por valencia,"the beds!!! they were absolute heaven. the most comfortable i have ever slept on. literally! that alone would give it 5 stars. the location was fantastic as well. right in the middle of everything! the room was small but not a problem. also, not a major issue but i wish they had shower stalls instead of the tub hand held shower. they are always a pain to deal with.","not much but the staff were not very friendly. the only one that was very helpful was the morning lady with blond hair on the morning of the 27th of november. she said closest to elevator. i did not get her name, but she helped me with ideas for things to do. she was interrupted at least twice by rude hotel customers who try to talk to her while she was helping me and she told them nicely that she would be with them when she was finished with me. i appreciated that because these people were quite rude and inconsiderate. she was not the lady with the curly blond hair. the other staff i dealt with were not rude but seemed bothered and never smiled. perhaps it is a cultural thing. i am not an overly smiling person, but i work with the public and i at least try to make them feel welcome.",9.0,2025-11-28,fantástico
venecia plaza centro,puerto rico,habitación doble estándar con vistas a la plaza del ayuntamiento,3,pareja,muy bien,"located in a prime area facing the plaza del ayuntamiento. easy access, good restaurant within walking distance. within walking distance from the train station",nonw,10.0,2025-11-28,fantástico
venecia plaza centro,estados unidos,habitación doble estándar con vistas a la plaza del ayuntamiento,2,pareja,muy bien,"great location, can t be any better",the lobby area is not great,9.0,2025-11-28,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,bien,"room well sound-proofed, bed comfortable. locker room for luggage very useful.",nothing. all ok,9.0,2025-11-27,fantástico
venecia plaza centro,rumanía,habitación estándar,1,familia,todo bien,great location and amazing view from the balcony. very clean.,,10.0,2025-11-27,fantástico
venecia plaza centro,españa,,2,familia,muy bien,"the location is perfect, right in the city centre. the view from the city square view rooms is spectacular. this hotel is perfect for a city break !",nothing at all,10.0,2025-11-27,fantástico
venecia plaza centro,australia,,3,pareja,para una noche,central to everything and looking down at the fountain which changed colours,nothing at all,9.0,2025-11-27,fantástico
venecia plaza centro,eslovenia,habitación estándar,2,persona que viaja sola,muy bien,location,,10.0,2025-11-25,fantástico
venecia plaza centro,irlanda,,1,pareja,fantástico,"central, clean",noise in corridors   rooms travels quite easily,8.0,2025-11-24,fantástico
venecia plaza centro,reino unido,,5,pareja,muy bien,perfect location near plenty of bars and restaurants and 5 mins from train station. lovely spacious room with a big balcony overlooking the square but with minimal noise. breakfast was good with a nice mix of food. very friendly helpful staff. would definitely stay again.,nothing,9.0,2025-11-22,fantástico
venecia plaza centro,estados unidos,habitación cuádruple superior,1,familia,excelente ubicación,the beds were so comfortable. staff is very nice and professional. the location is so beautiful on the square. loved it. balcony is large and a treat. wish we could have stayed longer will be back.,everything was perfect.,10.0,2025-11-19,fantástico
venecia plaza centro,australia,,2,pareja,fantástico,"hotel was in a perfect location, room was large, very clean and comfortable.",nothing,10.0,2025-11-19,fantástico
venecia plaza centro,irlanda,habitación estándar,3,grupo,muy adecuado para pasar la noche.,"fantastic location, central yet lovely and quiet. area felt very safe even late at night which was very important to female group. our room was relatively small but had everything we desired and a lovely balcony looking onto the square. we slept really well in the very comfortable beds and i would really recommend this hotel.",n a,10.0,2025-11-18,fantástico
venecia plaza centro,reino unido,,4,grupo,fantástico,everything,nothing,10.0,2025-11-17,fantástico
venecia plaza centro,estados unidos,habitación doble estándar con vistas a la plaza del ayuntamiento,2,familia,fantástico,"the location was perfect, very central. the staff were magnifecent. the hotel was clean and the aircondition in the room worked great.",,10.0,2025-11-17,fantástico
venecia plaza centro,reino unido,habitación doble estándar con vistas a la plaza del ayuntamiento,1,persona que viaja sola,muy bien,location was amazing and due to a ness up at my previous accommodation provided me a room last minute. i assumed due to the tight turn around it would be sub par but it was gorgeous and overlooking the main square .,n a,9.0,2025-11-17,fantástico
venecia plaza centro,polonia,habitación estándar,2,pareja,bien,"everything about the hotel was perfect, totally recommended! it definitely deserves more than 2 stars.",nothing honestly,10.0,2025-11-15,fantástico
venecia plaza centro,reino unido,habitación estándar,2,pareja,todo excelente salvo la cama donde dormir,"simple breakfast good selection for continental.. super comfy beds, room and bathrooms very clean.",,9.0,2025-11-13,fantástico
venecia plaza centro,irlanda,habitación doble estándar con vistas a la plaza del ayuntamiento,7,pareja,muy bien.,"the location of the hotel is excellent, right in the plaza which made access to the shops, bars and restaurants very easy. the tourist information office was just round the corner. we used public transport to go everywhere",nothing,10.0,2025-11-12,fantástico
venecia plaza centro,reino unido,,3,pareja,muy bien,"fantastic location, immaculately clean and very comfortable.",nothing it was all good.,10.0,2025-11-11,fantástico
venecia plaza centro,reino unido,habitación doble estándar con vistas a la plaza del ayuntamiento,3,grupo,me gusto! pero puede mejorar,"the location is absolutely fantastic, right in the middle of all main area. staff are very friendly. rooms are quiet and clean. nothing more needed.",,9.0,2025-11-11,fantástico
venecia plaza centro,tailandia,habitación estándar,1,familia,fantástico,staff!!! location facilities bed very comfortable quiet to sleep,the bed was creaky,8.0,2025-11-11,fantástico
venecia plaza centro,reino unido,,4,pareja,hostel con intimidad al dormir,"great hotel, stylish decor , clean, lovely staff and fantastic central location",nothing,10.0,2025-11-11,fantástico
venecia plaza centro,estados unidos,,3,pareja,muy bien,"the property was very clean and well maintained. our rooms looked amazing, and the property was in an amazingly central location.",i can t think of anything i didn t like.,10.0,2025-11-11,fantástico
venecia plaza centro,españa,,1,pareja,bien,"great location, great room",,10.0,2025-11-09,fantástico
venecia plaza centro,bulgaria,habitación doble estándar con vistas a la plaza del ayuntamiento,4,pareja,comodidad,"amazing location, lovely rooms, lovely staff, delicious breakfast!!",,10.0,2025-11-07,fantástico
venecia plaza centro,reino unido,,3,pareja,mejorar estructura de aseos,beautiful hotel in a fantastic location. our room was on the 8th floor with a lovely balcony with fantastic views of the square. room was huge with a very comfortable bed and a couch. bathroom was large with a great shower. i would recommend this hotel very highly.,,10.0,2025-11-07,fantástico
venecia plaza centro,reino unido,,2,familia,muy bien,fabulous range and quality,a larger social area for families to meet and chat,9.0,2025-11-07,fantástico
venecia plaza centro,estados unidos,,4,persona que viaja sola,me gustó mucho el trato del personal pero la cama era un poco vieja y ya se veía desgastada,loved the location and my room was super clean and comfortable,nothing comes to mind,10.0,2025-11-04,fantástico
venecia plaza centro,rusia,,2,persona que viaja sola,super,"the hotel is great, the location is 12 from 10 points, the room was very light and spacious, with new equipment, very modern. the view from the balcony is also amazing  i had the view to the square . also, i was very surprised that it was quite calm and silent at night despite the central location. the breakfast was also very good and various, a bit expensive but it worth it. so it was an ideal option for staying in valencia.","really nothing, everything was super good!",10.0,2025-11-03,fantástico
venecia plaza centro,reino unido,habitación doble estándar con vistas a la plaza del ayuntamiento,3,familia,muy bien,excellent location for visiting the city centre. rooms had everything you need. bed was very comfortable. incredible value for money. staff were very friendly and helpful,nothing,10.0,2025-11-03,fantástico
venecia plaza centro,estados unidos,,2,grupo,cómodo y confortable el lugar,our room was perfect! we overlooked the fountain on the 1st floor. we loved it. it was a ten minute walk to the train and we walked miles and miles around the city. valencia is beautiful and we are so glad we visited!,,10.0,2025-11-03,fantástico
venecia plaza centro,reino unido,,3,grupo,fantástico,"we absolutely loved the location and the value for money this hotel offers. it s surrounded by so many great bars, cafés and restaurants which made exploring valència super easy and fun. all of the staff were incredibly friendly and genuinely helpful   they really made our trip feel fabulous from start to finish. we were 3 ladies travelling together and our triple room was very comfortable, with plenty of storage and a good-sized bathroom. we felt safe, relaxed, and perfectly accommodated. we would highly recommend this hotel to anyone looking for a central base in valència. taxis to both the beach and the airport were under  20 which was a huge plus as well.",,10.0,2025-11-03,fantástico
venecia plaza centro,estados unidos,,3,pareja,muy bien,great location. very big room with 2 balconies overlooking the square. it was awesome,,10.0,2025-11-02,fantástico
venecia plaza centro,españa,,1,pareja,está bien pero...,room and location,,10.0,2025-11-02,fantástico
venecia plaza centro,irlanda,habitación cuádruple estándar,4,familia,fantástico,the location was amazing and the hotel was spotless.,,10.0,2025-11-01,fantástico
venecia plaza centro,irlanda,,3,familia,genial,i really enjoyed my stay at the hotel. excellent location! the room was clean   beautiful with two balcony s and a lovely view. staff were very friendly and helpful.,nothing.,10.0,2025-11-01,fantástico
venecia plaza centro,singapur,,2,pareja,bien,"excellent location. room was clean, very spacious and comfortable. our room overlooks the square and has a beautiful view.",nothing,10.0,2025-11-01,fantástico
venecia plaza centro,australia,habitación cuádruple superior,3,familia,caro y bien.,"great hotel, lovely staff, good size room and very clean. location of the hotel is perfect, easy to get around, access public transport and walking distance to many restaurants, cafes and shops señal de aprobación con la mano our room was the only one with a full corner balcony with a beautiful view of the square corazón rojo",nothing,9.0,2025-11-01,fantástico
venecia plaza centro,reino unido,,2,pareja,gran lugar para pasar una estancia en valencia,great location,small room,8.0,2025-10-31,fantástico
venecia plaza centro,irlanda,habitación cuádruple estándar,1,familia,muy bien,fantastic location. room was gorgeous and whole hotel was so clean and comfortable. way surpassed my expectations.,loved the balcony in the room. loved everything. will definitely come back.,10.0,2025-10-31,fantástico
venecia plaza centro,irlanda,,3,grupo,valencia guay,"great location, views to fountain and square incredible. staff super friendly.",nothing,10.0,2025-10-31,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,2,pareja,muy bien,"check in in great, room best yet! towels wonderful, love this place!",nothing to dislike!!,10.0,2025-10-29,fantástico
venecia plaza centro,reino unido,habitación cuádruple superior,3,familia,bien,the hotel was centrally located and it was an easy journey via metro from the airport. the hotel was exceptionally clean and smelled amazing. the cleaners do an amazing job here. all staff were very friendly and welcoming. the beds were so comfortable and the windows were good at keeping the room quiet when closed.,"nothing, we had a fantastic time",10.0,2025-10-28,fantástico
venecia plaza centro,reino unido,,4,persona que viaja sola,muy buen lugar para alojar,friendly and helpful staff. clean room and great facilities. ideal location.,,9.0,2025-10-28,fantástico
venecia plaza centro,estados unidos,habitación doble estándar con vistas a la plaza del ayuntamiento,2,familia,experiencia top,"the location was outstanding. we could walk out of the hotel and shop, eat, room the park or grab transportation. the staff were so helpful for anything we needed. great place",,10.0,2025-10-27,fantástico
venecia plaza centro,reino unido,,1,pareja,fantástico,"beautiful clean and modern room with complimentary snacks, drinks and an acknowledgement of our special occasion",coffee was bad.,10.0,2025-10-27,fantástico
venecia plaza centro,españa,habitación doble estándar con vistas a la plaza del ayuntamiento,3,pareja,un buen lugar para una escapada,this was our 2nd time staying here. it was equally as good as the 1st. the bed was really really comfortable. very clean room and the staff were super friendly and helpful. we will return!,,10.0,2025-10-27,fantástico
