nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
venecia plaza centro,españa,habitación cuádruple económica sin vistas,1,familia,excepcional,la.ubicacion inmejorable y es precioso.,,10.0,2023-12-27,fantástico
venecia plaza centro,chile,habitación estándar,3,familia,excelente,"muy buena ubicación, cerca de todo. muy limpio y agradable",el aire acondicionado era un poco complejo de manejar,9.0,2023-12-27,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,4,familia,repetiremos,"la ubicación es perfecta, en pleno centro. todo el personal en general fue muy profesional y amable, en recepción mireia y carlos nos atendieron muy bien. el personal de la limpieza del 2 piso también fue muy amable. la habitación era amplia y bien equipada",,10.0,2023-12-26,fantástico
venecia plaza centro,españa,habitación cuádruple económica sin vistas,2,familia,relación calidad precio ubicación excelente,"lo mejor la ubicación, la limpieza y la comodidad. habitación amplia y con todo lo necesario. en plena plaza del ayuntamiento y personal muy amable. muy útil las taquillas y el desayuno buffet sorprendentemente bueno con salmón, guacamole y variado.","lo peor es que el desayuno es en un comedor muy pequeño, estaba lleno de gente y algo ruidoso. pero el personal muy atento, reponiendo rápidamente todo.",9.0,2023-12-25,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,excelente para el centro .,"me encantó ya que según teníamos una habitación con balcón pero sin vistas y resultó todo lo contrario. nos cambiaron de habitación con balcón y vistas a la ciudad y sinceramente se agradece y más siendo en ese momento mi cumpleaños por que ha sido un buen regalo, a parte de darnos un gran detalle dentro de la habitación. de verdad se han portado de 10.",no me gustó el tema de los ruidos ya que se escuchan habitaciones . pero por algo pone habitaciones silenciosas en la que obviamente tienes que pagar . pero no me quejo. los demás huéspedes se portaron bastante bien con el tema de los ruidos . se escuchan las cañerías y en algún momento algún olor a ello . pero no a sido continuo . y temas de ruidos de la calle es 0 algo que es un punto a favor por ser el centro y bastante ambiente. de verdad de 10,9.0,2023-12-24,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,bien en general,limpieza ubicación,habitación poco cómoda para acceder a la cama por el lado de la ventana,8.0,2023-12-24,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,grupo,perfecto,"me he alojado en varias ocasiones y como siempre, todo perfecto. hacía tiempo que no podía alojarme ya que su precio se había incrementado mucho. encontré una muy buena oferta , pagué por una habitación económica con vistas a patio interior, y al hacer el check in nos habían cambiado a una habitación mejor ya que ,imagino,tenían disponibilidad. muy de agradecer el detalle. el tamaño d la habitación,aseo,ducha,la comodidad d las camas, el café de cortesía...todo genial.","me gustó todo. me gustaría poder encontrar el precio que pagué en más ocasiones ,para poder volver a alojarme aquí.",10.0,2023-12-23,fantástico
venecia plaza centro,españa,,1,familia,excepcional,"fantástica ubicación. moderno y cómodo, muy buena relación calidad-precio. personal muy amable. opción de dejar las maletas en consigna con muchas flexibilidad. altamente recomendable!",todo bien,10.0,2023-12-23,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,familia,muy bien,la ubicación es excelente...la cama muy buena ...la habitación no es muy grande pero vale la pena para ir caminando a todos lados .,quizás no es económico .,8.0,2023-12-21,fantástico
venecia plaza centro,españa,habitación triple superior,1,familia,agradable,la ubicación. es uno de los mejores hoteles en el centro,,10.0,2023-12-16,fantástico
venecia plaza centro,austria,habitación doble económica con vistas al patio interior,1,persona que viaja sola,genial!,"todo. estuvo muy limpio, está localizado en un lugar súper céntrico y tiene todas las comodidades necesarias para un viaje tranquilo.",,10.0,2023-12-16,fantástico
venecia plaza centro,españa,habitación triple económica con vistas al patio interior,1,familia,fantástico,la ubicación,tamaño de la habitación,9.0,2023-12-16,fantástico
venecia plaza centro,españa,,2,familia,excepcional,"la ubicación,,, la amplitud de las habitaciones,, la amabilidad del personal,, muy buen desayuno,,",nada que resaltar,10.0,2023-12-15,fantástico
venecia plaza centro,españa,habitación doble deluxe - 1 o 2 camas,1,pareja,comodidad,"si ubicación , la cama super grande y su consigna de equipaje.",,9.0,2023-12-15,fantástico
venecia plaza centro,españa,habitación estándar,2,familia,fantástico,la ubicación. la limpieza. desayuno muy variado y muy bueno. el personal de recepción muy amable. y el silencio.,,9.0,2023-12-14,fantástico
venecia plaza centro,españa,,1,pareja,fantástico,"la ubicación perfecta, cerca de comercios y restaurantes. la habitación muy espaciosa y con todos los detalles. el desayuno bastante aceptable.. sin duda repetiría.",,9.0,2023-12-14,fantástico
venecia plaza centro,méxico,,2,familia,increíble opción para hospedarte,ubicación,todo bien,9.0,2023-12-13,fantástico
venecia plaza centro,españa,habitación cuádruple superior,2,familia,excelente estancia,"habitación muy limpia, espaciosa y cómoda. con nevera y microondas que nos vino muy bien porque íbamos con un bebé. el bufet todo muy bueno. la ubicación excelente nos asomábamos por el balcón y veíamos la plaza del ayuntamiento preciosa de luces de navidad. todo cerca, tiendas, bares, restaurantes  genial. la próxima vez que vuelva a valencia volveré al mismo alojamiento.",,10.0,2023-12-11,fantástico
venecia plaza centro,españa,habitación estándar,2,grupo,"ubicación excelente, limpio",ubicación y limpieza,habitación pequeña.,8.0,2023-12-11,fantástico
venecia plaza centro,chile,habitación doble económica con vistas al patio interior,1,pareja,"buena ubicacio, precio y calidad",excelente ubicacion,todo bien,10.0,2023-12-10,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,excepcional,la ubicación en plena plaza del ayuntamiento. la habitación cómoda y limpia. había lockers para guardar el equipaje.,el baño era un poco pequeño.,10.0,2023-12-10,fantástico
venecia plaza centro,españa,habitación estándar,2,familia,hotel recomendable,"ubicación excelente, desayuno muy variado y rico",,8.0,2023-12-10,fantástico
venecia plaza centro,españa,habitación cuádruple superior,2,familia,excepcional,la ubicación en pleno centro de la ciudad. muy práctico para ir con niños. las camas muy cómodas.,que salia bastante agua del plato de ducha.,10.0,2023-12-09,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,fantástico .si volvemos nos alojaremos de nuevo en este hotel.,"la categoría del hotel de 2 estrellas no se corresponde con la realidad ,es superior,la habitación amplia,muy limpia,con vistas ,la cama muy grande buen colchón y buenas almohadas,silenciosa ,muy buena ubicación .el bufet desayuno muy completo.",nos gustó todo,9.0,2023-12-07,fantástico
venecia plaza centro,españa,habitación doble deluxe - 1 o 2 camas,4,pareja,de ensueño,todo fue espectacular,,10.0,2023-12-07,fantástico
venecia plaza centro,puerto rico,habitación estándar,2,pareja,fantástica.,excelente ubicación. en el corazón de valencia. se puede visitar todo el casco histórico a pie.,"la máquina de café expreso, muy moderna y bonitas pero no era la usual, no tenía instrucciones, simplemente no funcionó.",10.0,2023-12-03,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,genial,"la ubicación, espectacular.","las bebidas vegetales en el desayuno están limitadas. tienen e una neverita, pero no hay microondas para calentar y poder hacer un café con leche. el resto todo genial.",9.0,2023-12-03,fantástico
venecia plaza centro,españa,habitación cuádruple prémium,1,familia,maravillosa,todo en general. excepcional. sin duda repetiremos,nada. encantada con todo,10.0,2023-11-30,fantástico
venecia plaza centro,países bajos,habitación estándar,3,grupo,excepcional,excelente ubicación y atención del personal. un bello y cómodo espacio para descansar después de un día de mucho andar.,,10.0,2023-11-30,fantástico
venecia plaza centro,españa,habitación estándar,3,pareja,fantástico,la ubicación era perfecta . esta renovado y la decoracion muy acertada,la habitación y el cuarto de baño eran pequeños,9.0,2023-11-27,fantástico
venecia plaza centro,españa,,1,pareja,fantástico,la ubicación es inmejorable.,,9.0,2023-11-23,fantástico
venecia plaza centro,argentina,habitación estándar,3,pareja,muy agradable.,ubicación.,,8.0,2023-11-22,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,familia,fantástico,son estupendos. llevo alojandome hace más de tres años de forma periódica. estoy encantada!!,,9.0,2023-11-21,fantástico
venecia plaza centro,españa,habitación individual económica sin ventana,2,persona que viaja sola,muy bien,ubicación inmejorable. relación precio calidad muy bien ajustada. mis habitaciones  usé dos  aparecen como recientemente renovadas,breakfast... pero eso sólo por mis preferencias de desayunos calientes  english breakfast ,8.0,2023-11-21,fantástico
venecia plaza centro,españa,habitación cuádruple económica sin vistas,1,grupo,hotel para estar en el centro de valencia con muy buena calidad precio,el emplazamiento y la habitación,hacía mucho calor.,8.0,2023-11-19,fantástico
venecia plaza centro,españa,habitación estándar,3,pareja,muy bien,la ubicación del hotel,,8.0,2023-11-19,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,fantástico,todo estuvo perfecto.,,9.0,2023-11-18,fantástico
venecia plaza centro,méxico,habitación estándar,2,familia,excepcional,"la ubicación es excelente, las instalaciones muy cómodas y bonitas.",en realidad todo me gustó.,10.0,2023-11-16,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,excepcional,estupenda ubicación en el centro de la ciudad. muy buen desayuno. la habitación estaba muy bien insonorizada con buenas ventanas.,,10.0,2023-11-13,fantástico
venecia plaza centro,argentina,,1,familia,excepcional,"muy lindo, lindas instalaciones, todo muy limpio y prolijo.",,10.0,2023-11-12,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,excepcional,"la ubicación, limpieza y amabilidad del personal",la amplitud de la habitación un poco escasa,10.0,2023-11-11,fantástico
venecia plaza centro,españa,habitación estándar,2,familia,fantástico,"la ubicación perfecta, el desayuno ok,, la habitación muy cómoda",,9.0,2023-11-10,fantástico
venecia plaza centro,españa,,1,pareja,excepcional,"la habitación una pasada, súper amplia, espaciosa y limpia. ubicación excelente. y el personal muy amable.",,10.0,2023-11-06,fantástico
venecia plaza centro,argentina,habitación estándar,3,pareja,volvería!,"lo mejor la ubicación, frente a la plaza principal, muy cerca de todo. buena cama, buenas sábanas y toallas y buen gusto la decoración","el baño privado, pero con puerta corrediza",10.0,2023-10-31,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,excepcional,instalaciones modernas y cafetera en la habitación,,10.0,2023-10-28,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,"céntrico, funcional, cómodo.","localización, enfoque funcional de la habitación. personalmente agradable.",,9.0,2023-10-26,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,1,persona que viaja sola,muy contenta,habitación con balcón al ayuntamiento. la habitación es pequeña pero está muy bien. el cuarto de baño también. todo muy limpio.,todo fue bueno,9.0,2023-10-20,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,estancia excelente,la ubicacion es ideal,,10.0,2023-10-20,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,7,familia,buena elección,"la ubicación, muy limpio, bien tamaño de habitación, las instalaciones, las facilidades, el personal.",,10.0,2023-10-19,fantástico
venecia plaza centro,españa,,1,familia,fantástico,"el hotel está situado en el centro, lo cual es una gran ventaja, puedes llegar a todos los lugares de interés a pie, genial.",no había mantas. pero lo logramtos.,9.0,2023-10-18,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,fantástico,la habitación muy cómoda muy limpia y bonita. la cama estupenda. teníamos balcón y todo. a sido corto pero una maravilla.,lo que no me gustó fue que la tele estaba programada baja. yo entiendo que es para no molestar a los demás clientes. pero claro una persona que tiene problema de audición pues no escucha la televisión. entonces quizá la próxima vez tengamos que elegir otro hotel.,9.0,2023-10-17,fantástico
venecia plaza centro,argentina,habitación estándar,2,familia,buenísimo,la ubicación excelente y muy buena relación precio prestación,,9.0,2023-10-16,fantástico
venecia plaza centro,españa,habitación triple superior,2,familia,excepcional,habitación - ubicación,la almohada no me gustó demasiado  x decir algo ,10.0,2023-10-15,fantástico
venecia plaza centro,españa,habitación doble deluxe - 1 o 2 camas,1,pareja,todo a mano en una valencia explendida,"su situación, el silencio a la hora de dormir, el trato del personal","los ascensores, pocos para tantas habitaciones",9.0,2023-10-08,fantástico
venecia plaza centro,españa,habitación cuádruple superior,1,grupo,una noche en valencia,"en pleno centro de valencia, el apartamento estaba impecable, llegamos a primera hora, pero puedes dejar las maletas en las consignas, así aprovechamos la visita al mercado  recomendado , y unas visitas a los negocios de su alrededor   hay de todo , tienes desde un restaurante, hasta para un picoteo, hay mucho ambiente en la plaza y cercanías, pero en la habitación no se escucha nada, descanso total, nos tocó un sexto piso, y hay unas vistas preciosas a la plaza. la estación de tren está a 5 minutos andando en línea recta, y es fácil ir caminando con las maletas. no me olvido de mencionar, la perfecta atención , de las personas encargadas en la recepción , una mujer rubia y unos hombres, así como las que se dedican a la limpieza, para tod s ellos, un 10. gracias por hacer la estancia tan agradable.",,10.0,2023-10-08,fantástico
venecia plaza centro,españa,habitación estándar,1,grupo,excepcional,"habitacion espaciosa y muy agradable., camas cómodas. muy buena ubicación","nada en concreto, es un sitio estupendo",10.0,2023-10-08,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,perfecta ubicación para un finde en valencia,"la ubicacion es fantástica, justo en la plaza del ayuntamiento",la habitación es un poco pequeña,8.0,2023-10-05,fantástico
venecia plaza centro,españa,habitación doble deluxe - 1 o 2 camas,1,familia,ha sido excelente.,la ubicación excelente. no desayunamos en el hotel.,el suelo muy resbaladizo de la bañera.,10.0,2023-10-04,fantástico
venecia plaza centro,colombia,habitación doble con balcón - plaza del ayuntamiento,2,familia,fantástico,"el hotel es fantástico, todo espectacular!! los empleados súper amables. es un hotel fabuloso!!!!! la vista es divina, queda en frente del ayuntamiento , súper central . súper cómodo , con todas las comodidades . cerca donde comer, cómo tomar el taxi , etc .. estoy feliz, no quisiera irme de acá .",todo me encanto.,10.0,2023-10-03,fantástico
venecia plaza centro,colombia,habitación doble con balcón - plaza del ayuntamiento,3,pareja,recomendadisimo....,"todo magnífico, ubicacio, precio, personal muy amable.",,10.0,2023-10-02,fantástico
venecia plaza centro,chile,habitación doble económica con vistas al patio interior,3,pareja,muy buena por la ubicación del hotel y la belleza de la ciudad de valencia,no hicimos uso del desayuno,debió haber contado la habitación con un frigobar,9.0,2023-10-02,fantástico
venecia plaza centro,españa,,1,familia,inmejorable,"el hotel es espectacular, super moderno, con todas las comodidades y facilidades posibles. en cuanto a la habitación, una pasada, cómoda, elegante, con una tetera cafetera para poder tomarte algo en la habitación. y las vistas increíbles. en cuanto al personal, tanto los chicos que me atendieron a mi llegada como el chico que me atendió por la noche, unos encantos! majísimos y muy profesionales. cuando vuelva por valencia no dudaré en volver a alojarme allí.",,10.0,2023-10-01,fantástico
venecia plaza centro,colombia,habitación cuádruple prémium,2,grupo,fantástico,muy bueno el sitio y la ubicación,,9.0,2023-09-27,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,fantástico,la habitación cuenta con cafetera de cápsula y sus cápsulas correspondientes.,,9.0,2023-09-26,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,2,pareja,fabuloso!!!,"el hotel estaba perfecto, la ubicación céntrica inmejorable con parking público cercano, la atención del personal de 10 y muy limpio.",,10.0,2023-09-24,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,linda estadía en habitación con vistas a plaza del ayuntamiento,"la atención fue perfecta, nos adelantaron la habitación y realmente preocupados por hacernos sentir cómodos","los baños tenían puertas correderas, al menos el que nos tocó a nosotros.",9.0,2023-09-23,fantástico
venecia plaza centro,españa,habitación estándar,1,persona que viaja sola,excepcional,"la ubicación. la atención del personal. la limpieza. el colchón, la almohada y la ducha  mis tres fundamentales en un hotel .",todo fue perfecto.,10.0,2023-09-23,fantástico
venecia plaza centro,argentina,,1,grupo,todo bien,la ubicación,"la recepcionista medio poco sociable cuando ingresamos, q era aprox 18 hs la de la salida una divina",9.0,2023-09-23,fantástico
venecia plaza centro,reino unido,,3,pareja,muy bueno con algunos detalles malos.,"la localización, muy buena pero en la reserva teníamos una cama doble y nos dieron un habitación con dos camas individuales...",no me gustó que siendo un matrimonio tengamos que dormir en camas separadas. eso me chocó muchísimo,9.0,2023-09-22,fantástico
venecia plaza centro,españa,habitación triple superior,1,familia,comodidad en el mismo centro de valencia,ubicación y comodidad de la habitación.,quizás es un poco caro pero estás cerca de casi todo caminando.,9.0,2023-09-19,fantástico
venecia plaza centro,españa,habitación estándar,3,pareja,un buen hotel en pleno centro de valencia,sobre todo la limpieza,,9.0,2023-09-18,fantástico
venecia plaza centro,chile,habitación estándar,1,pareja,muy agradable,la ubicación y el personal exelente !!,todo bien,10.0,2023-09-18,fantástico
venecia plaza centro,españa,habitación triple económica con vistas al patio interior,2,grupo,"estuve con mis hijos de turismo, la ciudad nos ha gustado mucho y el hotel ha sido perfecto.","todo, desde el personal hasta la ubicación, estuvimos tres personas en la habitación tamaña correcto, buen baño, limpieza excelente y la ubicación estupenda. tienen servicio de paraguas, toallas playa,...me pareció muy cómodo; además dejamos las maletas en consigna, tanto a la entrada como a la salida. todo muy bien.",nada que reseñar,10.0,2023-09-18,fantástico
venecia plaza centro,españa,habitación cuádruple superior,2,grupo,"hotel céntrico, muy cómodo y agradable","muy bien ubicado, cómodo y limpio",,9.0,2023-09-17,fantástico
venecia plaza centro,colombia,habitación doble económica con vistas al patio interior,3,pareja,excelente,"ubicación, lugar",,10.0,2023-09-15,fantástico
venecia plaza centro,uruguay,habitación cuádruple superior,1,familia,fantástico,la unicacion,,9.0,2023-09-12,fantástico
venecia plaza centro,argentina,habitación doble económica con vistas al patio interior,2,grupo,excelente ubicación,la ubicación es excelente,que los precios varían según el día y no estaba dicho cuando contratamos el servicio,10.0,2023-09-12,fantástico
venecia plaza centro,españa,,1,pareja,fantástico,ubicacion decoracion limpieza,podian poner una botellita de agua en la habitacion el precio es un poco elevado,9.0,2023-09-12,fantástico
venecia plaza centro,costa rica,habitación estándar,2,pareja,vaciones perfectas .,todo muy bueno la localización y las instalaciones perfectas .el personal muy amable .,,10.0,2023-09-12,fantástico
venecia plaza centro,españa,,1,grupo,excepcional,la ubicacion excelente,,10.0,2023-09-12,fantástico
venecia plaza centro,colombia,habitación doble económica con vistas al patio interior,1,familia,excepcional,que esta super bien ubicado la atención amables y que es fácil trasporte,,10.0,2023-09-09,fantástico
venecia plaza centro,españa,habitación cuádruple prémium,1,familia,es una pasada,el alojamiento tiene un 10 es un hotel muy sencillo pero muy céntrico y calidad precio muy bien,las habitaciones súper amplias al menos la mía estuvo genial una vista justo al centro de la plaza bueno repetiremos fijo,10.0,2023-09-07,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,inmejorable,"la ubicación es perfecta, muy centrico y bien comunicado con medios de transporte. decoracion y limpieza muy bien. personal agradable y muy buen desayuno.",en la habitacion hacia un poco de calor y habia que tener el aire acondicionado todo el tiempo. la presion del agua de la ducha disminuia rapidamente lo que impedia una ducha mas larga de 5 minutos.,10.0,2023-09-07,fantástico
venecia plaza centro,estados unidos,habitación estándar,1,pareja,excepcional,"confortable, limpio, muy buena ubicación, personal muy amable",,10.0,2023-09-03,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,2,pareja,excepcional,"la ubicación preciosa en el centro, es de dos estrellas el hotel pero por ningún sitio lo parece, estaba todo muy limpio y había de todo en la habitación. muy contento con la estancia.","precio alto si no se coge con tiempo al estar muy céntrico, no ha sido mi caso",10.0,2023-08-30,fantástico
venecia plaza centro,españa,habitación triple superior,5,familia,maravillosa,"nos gustó todo, la ubicación, el servicio, los detalles, como tener crema, cafetera,...nos gustó mucho, gracias, lo recomendé a toda mi familia y amigos",la verdad que todo nos gustó,10.0,2023-08-30,fantástico
venecia plaza centro,españa,habitación estándar,1,grupo,fantástico,"la decoración, la amabilidad del personal, la cama era comodísima y todo super limpio.",,9.0,2023-08-28,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,2,familia,fantástico,ubicación,,9.0,2023-08-28,fantástico
venecia plaza centro,españa,habitación cuádruple superior,1,grupo,"precioso hotel, ubicación perfecta!","nos gusto todo. superó nuestras expectativas, muy limpio, todo nuevo, los colchones cómodos.",,10.0,2023-08-26,fantástico
venecia plaza centro,españa,habitación doble con balcón - plaza del ayuntamiento,1,pareja,excepcional,la comodidad del dormitorio.,,10.0,2023-08-25,fantástico
venecia plaza centro,españa,,1,grupo,muy bien,que estaba bien hubo así en el centro,que estaba limpio y ordenado y el personal muy amable,9.0,2023-08-24,fantástico
venecia plaza centro,españa,habitación cuádruple superior,1,familia,excepcional,"excelente, todo muy limpio y la habitación muy comoda.",,10.0,2023-08-22,fantástico
venecia plaza centro,españa,habitación triple superior,1,familia,ubicacion inmejorable,ubicacion inmejorable habitacion y baño muy amplio,,9.0,2023-08-21,fantástico
venecia plaza centro,españa,,1,familia,muy satisfecha,"la ubicación, la comodidad de las camas. y aunque éramos tres en la habitación, resulta espaciosa y cómoda","por poner un pero, la altura del lavabo que era muy bajita para mi marido que mide 1,85.",9.0,2023-08-21,fantástico
venecia plaza centro,españa,habitación cuádruple prémium,1,familia,excepcional,la amplitud de la habitación y la terraza. también la limpieza,nos gustó todo,10.0,2023-08-18,fantástico
venecia plaza centro,españa,habitación cuádruple prémium,3,grupo,ubicación perfecta.,las vistas a la plaza del ayuntamiento.,no tiene aparcamiento propio pero puedes contratar un parking cerca del hotel.,9.0,2023-08-18,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,centro de valencia,la localización y decoración,habitación pequeña pero correcta,8.0,2023-08-16,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,"todo perfecto, limpio y rápido","check-in muy rápido, amables, simpáticos, la ubicación inmejorable. todo perfecto, super limpio. relación calidad-precio perfecta. la verdad es que he estado en muchos hoteles de categoría superior, que en realidad eran bastante inferiores a este hotel. 100  recomendable.",,10.0,2023-08-11,fantástico
venecia plaza centro,españa,habitación cuádruple superior,2,familia,fantástico,"limpieza, céntrico, cercano a muchas tiendas, sitios para comer y ante todo la comodidad de visitar ciertos lugares de interés a pie y aún así estar bien comunicado para ir al oceanografic o al bioparc",la nevera enfriaba poco,9.0,2023-08-10,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,perfecto,"muy central, tienes restaurantes, heladerias, todo al lado precioso te dan hasta un mapa con las distancias de los puntos para visitar",,10.0,2023-08-09,fantástico
venecia plaza centro,uruguay,habitación estándar,1,pareja,fantástico,"las habitaciones muy lindas y limpias, el baño muy bien y el edifico excelente ubicado","el desayuno no estaba bueno, no valía lo que pagamos.",9.0,2023-08-08,fantástico
venecia plaza centro,españa,,1,familia,nos quedamos con ganas de más ! volveremos y nos fuimos felices de la atención y el lugar precioso,"la comodidad, limpieza, amabilidad de las recepcionistas, el mobiliario de las habitaciones con jarra eléctrica y cafés o té , aire acondicionado el baño hermoso y balcón también",,10.0,2023-08-07,fantástico
venecia plaza centro,argentina,,2,familia,"comodidad, simplicidad y la mejor ubicación",ubicación y comodidad de las habitaciones,con el precio un desayuno estaría bien,9.0,2023-08-06,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,3,pareja,buena opción en el centro de valencia.,"la ubicación, la limpieza, la habitación estaba bastante bien.","la bañera era demasiado alta para su tamaño, un plato de ducha sería mejor opción.",10.0,2023-08-05,fantástico
venecia plaza centro,españa,habitación estándar,1,pareja,hotel perfecto para tu visita en valencia,"excelente ubicación. la habitación está muy limpia y equipada. era moderna y se amoldaba a las necesidades básicas. además, el personal muy agradable.",,10.0,2023-08-04,fantástico
venecia plaza centro,españa,habitación triple superior,2,grupo,fantástico,"la comodidad de la cama, la ubicación del hotel y la amabilidad del personal.",,9.0,2023-08-04,fantástico
venecia plaza centro,españa,habitación cuádruple económica sin vistas,1,familia,"lástima que no haya aparcamiento cerca, para ir en pareja y pasear por los alrededores es ideal.",la habitación muy confortable y cómoda.,las vistas desde la habitación y tener que andar desde el parking de oeste hasta el hotel con todo. por cierto el parking un infierno de calor que hace y ridículamente pequeño para moverse,10.0,2023-08-03,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,persona que viaja sola,excepcional,práctico,un poco estrecha la habitación,10.0,2023-08-02,fantástico
venecia plaza centro,españa,habitación cuádruple económica sin vistas,1,familia,excepcional,la ubicación es perfecta y el trato del personal,,10.0,2023-08-02,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,2,pareja,estancia genial,"la atención ha sido inmejorable, la buenísima ubicación y las vistas cara sonriendo con ojos de corazón un 10!!",llevamos el chromecast para ver nuestras series y no se pudo conectar a la tele.,10.0,2023-08-01,fantástico
venecia plaza centro,chile,habitación doble económica con vistas al patio interior,2,familia,excepcional,"la ubicación es excelente. al lado de la estación de trenes. la atención del personal, todos muy agradables. dejan un snack de cortesía, al igual que agua embotellada y otras cositas. la habitación cuenta con hervidor café y te. las camas son bastante cómodas. a pocos minutos de muchos lugares turísticos del casco histórico. muy buen servicio de limpieza.",todo me gusta en este hotel.,10.0,2023-07-30,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,8,pareja,estancia maravillosa,"la estancia fue genial de principio a fin,desde el momento en que pisamos el hotel nos enamoramos,los empleados todos majísimos,mejor ubicación imposible ya que está en plena plaza del ayuntamiento,el desayuno buffet está genial y las trabajadoras del propio buffet de 10, las trabajadoras de la limpieza muy amables en todo momento, las habitaciones limpias todos los días un olor expectacular, sin duda fue una estancia maravillosa.",fue todo genial así que no puedo decir que no me gustase nada.,10.0,2023-07-30,fantástico
venecia plaza centro,chile,habitación doble económica con vistas al patio interior,1,pareja,muy buena ubicación,buenas camas,no tenía vista,10.0,2023-07-28,fantástico
venecia plaza centro,argentina,habitación estándar,3,pareja,buena estadía,"buena ubicación céntrico, cerca de todo, dice hotel de 2 estrellas pero es de 3. la habitación cómoda, limpieza, productos de baño. recomendable",,8.0,2023-07-27,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,recomendable 100 ,"excelente ubicación, la habitación muy grande con vistas a la plaza. cama y almohadas muy cómodas. personal muy simpáticos y atentos. perfectamente podría ser un hotel de 4 estrellas.",,10.0,2023-07-26,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,excepcional,la posición es perfecta,,10.0,2023-07-25,fantástico
venecia plaza centro,españa,,2,familia,fantástico,"ubicación, limpieza, amabilidad del personal. nos encantó la estancia.",todo bien.,9.0,2023-07-25,fantástico
venecia plaza centro,españa,habitación estándar,1,familia,hotel ideal en el centro de valencia,"todo, muy cómodo, céntrico, limpio  baño excelente , aire acondicionado perfecto, desayuno puedes elegir lo que te apetece, en general muy bien, camas cómodas. el es bonito, el edificio es una casa clásica de principios de siglo reformada.","quizás por decir algo, el cuarto de baño es un poco pequeño, pero tiene todo lo necesario que se utiliza para sentirte bien.",9.0,2023-07-23,fantástico
venecia plaza centro,argentina,,1,grupo,excelente lugar limpieza de primera y atención un 10,el lugar,,10.0,2023-07-22,fantástico
venecia plaza centro,españa,habitación cuádruple superior,1,familia,excepcional,"tamaño de habitación, vistas, ubicación, limpieza, baño amplio y accesible, equipamiento de habitación de 10. todo. lástima el personal del check out.",el personal del último día fue un poco antipático. todo lo contrario al chico del chek in que fue muy atento y simpático.,10.0,2023-07-22,fantástico
venecia plaza centro,españa,habitación doble económica con vistas al patio interior,1,pareja,muy recomendable,"todo genial y muy amables. perfecta opción para alojarse en pleno centro. en nuestro caso, agradecimos mucho: recepción 24h, lockers, zona para teletrabajar ",lo único que podríamos decir es que la puerta del baño era de corredera y le restaba privacidad.,10.0,2023-07-22,fantástico
venecia plaza centro,españa,habitación triple superior,1,familia,buena ubicación,"muy buena ubicación, limpio, amplio , teniendo en cuenta que era una habitación triple y la acogida en recepción muy amable.",,9.0,2023-07-21,fantástico
venecia plaza centro,españa,habitación estándar,2,pareja,"centrico, limpio y cómodo","la ubicación, el gel y la crema del cuerpo. la doble ventana",podía haber cafetera en la habitación. es cierto que había un hervidor,9.0,2023-07-20,fantástico
